source	target	weight
RIPK1	MAP3K8	0.153846154
MAP2K3	MAP3K5	0.153846154
MAPKAPK3	MAP3K5	0.153846154
RPS6KB2	MAP3K9	0.153846154
RPS6KB2	MAP4K5	0.153846154
RPS6KB2	TRIB3	0.153846154
MAP3K4	PRKCD	0.153846154
MAPK6	PRKCH	0.153846154
CSNK1E	PRKD1	0.153846154
PRKG2	PRKY	0.153846154
PRKG1	PRKY	0.153846154
MKNK2	PRKY	0.153846154
PRKG2	PRKX	0.153846154
PRKG1	PRKX	0.153846154
MKNK2	PRKX	0.153846154
AKT2	PRKCG	0.153846154
PRKY	PHKG1	0.153846154
PRKX	PHKG1	0.153846154
PRKY	PHKG2	0.153846154
PRKX	PHKG2	0.153846154
RIPK1	IRAK1	0.153846154
ZAP70	ITK	0.153846154
AKT3	MAPK8	0.152941176
MAP2K2	MAPK11	0.152542373
PAK2	AKT2	0.152173913
ARAF	AKT1	0.152173913
BRAF	IGF1R	0.152173913
MAPK9	PRKACA	0.152173913
CDK6	ARAF	0.151515152
MAP3K14	MAP4K2	0.151515152
MAPK9	MAPKAPK2	0.151515152
MAP2K4	MAP3K2	0.151515152
MAPK13	PRKCG	0.151515152
PAK1	FYN	0.150943396
MAPK14	RPS6KA5	0.150943396
PAK2	MAPK8	0.150684932
RAF1	GSK3B	0.150442478
MAPK3	MAP3K1	0.15037594
BUB1	CDK1	0.15
ATR	CDK6	0.15
CSNK2A1	CSNK1A1	0.15
NLK	TGFBR2	0.15
BMPR2	TGFBR1	0.15
BMPR1A	TGFBR1	0.15
MAP3K7	PAK2	0.15
PAK2	MYLK2	0.15
ROCK1	MYLK2	0.15
ABL1	FYN	0.15
AKT2	RPS6KB2	0.15
PAK6	PDGFRB	0.15
MAP2K2	PDGFRB	0.15
EGFR	FGFR1	0.15
PDGFRA	FGFR4	0.15
PDGFRA	MOS	0.15
EGFR	MAP2K4	0.15
CHUK	MAP2K4	0.15
SRC	MAPK8	0.15
MAP2K1	MAP2K3	0.15
MTOR	MAPK9	0.15
MAPKAPK3	RPS6KA1	0.15
RPS6KB2	RPS6KA5	0.15
PDGFRB	MAP2K5	0.15
MAP4K2	MAPK6	0.15
TGFBR1	MAP3K12	0.15
PAK2	MAP3K12	0.15
PAK2	MAPKAPK5	0.15
MAPK7	PRKCI	0.15
MAP3K4	PRKCZ	0.15
MAP3K2	PRKCZ	0.15
MAP3K8	PRKCZ	0.15
PRKACB	PRKCA	0.15
CAMK2G	CAMK1	0.15
BRAF	GSK3B	0.149253731
PAK3	ROCK1	0.14893617
EGFR	MAP2K7	0.14893617
MAP3K1	MAPK7	0.14893617
CDK6	ABL1	0.148148148
FES	JAK2	0.148148148
HCK	JAK2	0.148148148
PAK6	ARAF	0.148148148
MAPK1	RPS6KB1	0.148148148
RPS6KB2	PDPK1	0.148148148
PAK2	MAPKAPK2	0.148148148
MAP2K3	RPS6KA3	0.148148148
MAP4K2	MAPK7	0.148148148
MAPK10	MAPK6	0.148148148
MAP2K6	MAP4K1	0.148148148
BTK	PRKCD	0.148148148
MAP3K5	PRKCD	0.148148148
CAMK2G	PRKCA	0.148148148
RPS6KB1	PDK2	0.148148148
MAP2K2	PRKCA	0.147826087
AKT2	MAPK8	0.147727273
MAP2K1	MAP2K7	0.147368421
AKT1	MAPK10	0.147368421
ACVR1C	AKT3	0.147058824
FYN	RAF1	0.147058824
PAK2	MAP3K14	0.147058824
MAPK1	RPS6KA1	0.147058824
PAK1	MAP2K5	0.147058824
FYN	MAP2K1	0.146788991
MAPK1	MAPK10	0.146788991
FYN	MAP2K2	0.146666667
CHEK1	PAK3	0.146341463
ACVR1B	EGFR	0.146341463
BRAF	MAPK7	0.146341463
CHUK	MAP3K8	0.146341463
CAMK2B	PRKCA	0.146341463
MAP2K4	PRKCB	0.146067416
GSK3B	MAPK8	0.145833333
PAK1	MAPK10	0.145833333
PAK1	MAPK9	0.145833333
MAP2K2	MAP4K1	0.145454545
MAPK14	PRKCA	0.145454545
PAK3	AKT2	0.14516129
AKT2	GSK3B	0.144927536
MAP2K2	MAP3K1	0.144578313
MAP2K1	MAPK10	0.144230769
MAP2K1	MAPK9	0.144230769
CDK11A	PRKDC	0.142857143
CDC7	ATM	0.142857143
CHEK2	ABL1	0.142857143
CDC7	NEK2	0.142857143
ATR	PLK3	0.142857143
FLT3	BMPR1B	0.142857143
CSF1R	BMPR1B	0.142857143
KIT	AMHR2	0.142857143
BMPR1A	ACVRL1	0.142857143
FER	ACVR1C	0.142857143
ACVR2A	ACVR1B	0.142857143
AMHR2	FLT1	0.142857143
PRKG2	FLT4	0.142857143
PRKG1	FLT4	0.142857143
FLT3	FLT4	0.142857143
CSF1R	FLT4	0.142857143
BMPR1B	FLT4	0.142857143
PRKG2	BCKDK	0.142857143
PRKG1	BCKDK	0.142857143
FLT4	BCKDK	0.142857143
EPHA4	PAK4	0.142857143
EPHB1	PAK4	0.142857143
EPHA1	PAK7	0.142857143
EPHB6	PAK7	0.142857143
EPHB4	PAK7	0.142857143
EPHA2	PAK7	0.142857143
EPHA3	PAK7	0.142857143
EPHA5	PAK7	0.142857143
EPHA6	PAK7	0.142857143
EPHA7	PAK7	0.142857143
EPHA8	PAK7	0.142857143
EPHB3	PAK7	0.142857143
PAK4	ROCK1	0.142857143
PAK3	ROCK2	0.142857143
CIT	LIMK1	0.142857143
EPHA1	LIMK1	0.142857143
EPHB6	LIMK1	0.142857143
EPHB4	LIMK1	0.142857143
EPHA2	LIMK1	0.142857143
EPHA3	LIMK1	0.142857143
EPHA5	LIMK1	0.142857143
EPHA6	LIMK1	0.142857143
EPHA7	LIMK1	0.142857143
EPHA8	LIMK1	0.142857143
EPHB3	LIMK1	0.142857143
PAK4	MYLK	0.142857143
PAK6	ILK	0.142857143
KIT	FGR	0.142857143
KIT	MATK	0.142857143
EPHB2	FES	0.142857143
PIM1	HCK	0.142857143
TEC	ZAP70	0.142857143
PAK6	CSK	0.142857143
PAK6	PTK2	0.142857143
PAK2	ARAF	0.142857143
CDK4	BRAF	0.142857143
ACVR1C	BRAF	0.142857143
PAK7	BRAF	0.142857143
CDK6	AKT3	0.142857143
ACVR1B	AKT3	0.142857143
ERBB2	AKT2	0.142857143
JAK2	RAF1	0.142857143
PAK3	GSK3B	0.142857143
FLT1	MET	0.142857143
PAK1	MET	0.142857143
MYLK2	PDGFRA	0.142857143
TGFBR1	PDGFRB	0.142857143
FER	FGFR1	0.142857143
PAK6	FGFR1	0.142857143
BRAF	FGFR1	0.142857143
LIMK2	FGFR3	0.142857143
PAK2	FGFR3	0.142857143
MYLK	FGFR3	0.142857143
ROCK2	FGFR4	0.142857143
ROCK2	FGFR2	0.142857143
ROCK2	MOS	0.142857143
PDGFRB	STK3	0.142857143
FGFR3	STK3	0.142857143
PDGFRB	TAOK2	0.142857143
FGFR3	TAOK2	0.142857143
FGFR3	ZAK	0.142857143
ACVR1C	TAOK3	0.142857143
FGFR1	TAOK3	0.142857143
FGFR3	NTRK2	0.142857143
TAOK3	NTRK1	0.142857143
MTOR	IKBKB	0.142857143
RIPK1	MAPK8	0.142857143
RPS6KB2	MAPK11	0.142857143
RPS6KB2	MAPK13	0.142857143
TAOK1	MAPK13	0.142857143
BRAF	MAPK12	0.142857143
ACVR1C	MAPK10	0.142857143
EGFR	MAPK10	0.142857143
CHUK	MAPK10	0.142857143
ACVR1C	MAPK9	0.142857143
TGFBR2	MAPK9	0.142857143
EGFR	MAPK9	0.142857143
CHUK	MAPK9	0.142857143
MAP2K6	MAP4K2	0.142857143
MAP2K7	MAP4K2	0.142857143
MAPK12	MAP4K2	0.142857143
FGFR4	MKNK2	0.142857143
FGFR2	MKNK2	0.142857143
MOS	MKNK2	0.142857143
MAP2K6	MKNK1	0.142857143
BMX	MAPKAPK2	0.142857143
RPS6KB2	MAPKAPK2	0.142857143
TAOK1	MAPKAPK2	0.142857143
PAK2	MAPKAPK3	0.142857143
STK3	MAPKAPK3	0.142857143
TAOK2	MAPKAPK3	0.142857143
ZAK	MAPKAPK3	0.142857143
GSK3A	RPS6KA2	0.142857143
MAP2K6	RPS6KA2	0.142857143
TAOK1	RPS6KA6	0.142857143
STK4	RPS6KA6	0.142857143
MAP2K2	RPS6KA1	0.142857143
MAP2K7	RPS6KA1	0.142857143
MAPK12	RPS6KA1	0.142857143
MAP3K7	RPS6KA5	0.142857143
ACVR1B	MAP3K4	0.142857143
RPS6KB1	MAP3K4	0.142857143
MAP3K1	MAP3K4	0.142857143
PKN2	MAP3K3	0.142857143
WNK1	MAP3K3	0.142857143
RIPK3	MAP3K3	0.142857143
TAOK3	MAP3K3	0.142857143
MAPK9	MAP3K3	0.142857143
MAP4K2	MAP3K3	0.142857143
MKNK1	MAP3K3	0.142857143
ACVR1C	MAP2K5	0.142857143
GSK3A	MAP2K5	0.142857143
MAP2K2	MAP2K5	0.142857143
NTRK1	MAP2K5	0.142857143
PAK2	MAPK7	0.142857143
STK3	MAPK7	0.142857143
TAOK2	MAPK7	0.142857143
NTRK2	MAPK7	0.142857143
PAK6	MAPK4	0.142857143
BRAF	MAPK4	0.142857143
MAPK10	MAPK4	0.142857143
MAP4K2	MAPK4	0.142857143
RPS6KA2	MAPK4	0.142857143
RPS6KA1	MAPK4	0.142857143
STK3	MAPK6	0.142857143
TAOK2	MAPK6	0.142857143
MAPK7	MINK1	0.142857143
MAP3K14	MAP3K11	0.142857143
MAPK11	MAP3K11	0.142857143
MAPKAPK2	MAP3K11	0.142857143
RPS6KA6	MAP3K11	0.142857143
RPS6KB2	MAP3K12	0.142857143
STK4	MAP3K12	0.142857143
MAP3K7	MAP3K6	0.142857143
FGFR4	MAP3K6	0.142857143
FGFR2	MAP3K6	0.142857143
MAP3K7	MAP4K4	0.142857143
FGFR4	MAP4K4	0.142857143
FGFR2	MAP4K4	0.142857143
MAP3K7	MAP4K3	0.142857143
FGFR4	MAP4K3	0.142857143
FGFR2	MAP4K3	0.142857143
MAP3K7	MAP3K13	0.142857143
FGFR4	MAP3K13	0.142857143
FGFR2	MAP3K13	0.142857143
MAP3K14	RPS6KA4	0.142857143
MAP2K3	RPS6KA4	0.142857143
MAPKAPK2	RPS6KA4	0.142857143
MAP3K14	MAP3K10	0.142857143
MAP2K3	MAP3K10	0.142857143
MAPKAPK2	MAP3K10	0.142857143
NLK	MAP4K1	0.142857143
ACVR1B	MAP4K1	0.142857143
NLK	MAP3K8	0.142857143
ACVR1B	MAP3K8	0.142857143
AKT3	MAP3K8	0.142857143
ACVR1C	MAP3K5	0.142857143
NTRK1	MAP3K5	0.142857143
STK4	MAPKAPK5	0.142857143
MAP3K7	MAP3K9	0.142857143
MKNK2	MAP3K9	0.142857143
MKNK2	MAP4K5	0.142857143
RPS6KA5	MAP4K5	0.142857143
FGFR4	PIK3R4	0.142857143
FGFR2	PIK3R4	0.142857143
MOS	PIK3R4	0.142857143
MAP3K6	PIK3R4	0.142857143
MAP4K4	PIK3R4	0.142857143
MAP4K3	PIK3R4	0.142857143
MAP3K13	PIK3R4	0.142857143
MAP3K9	PIK3R4	0.142857143
MAP4K5	PIK3R4	0.142857143
MAPK6	SGK1	0.142857143
GSK3A	SGK3	0.142857143
MAP3K3	SGK3	0.142857143
MAPK4	SGK3	0.142857143
GSK3A	SGK2	0.142857143
MAP3K3	SGK2	0.142857143
MAPK4	SGK2	0.142857143
PDPK1	TRIB3	0.142857143
RPS6KA5	TRIB3	0.142857143
MAP3K6	TRIB3	0.142857143
MAP4K4	TRIB3	0.142857143
MAP4K3	TRIB3	0.142857143
MAP3K13	TRIB3	0.142857143
MAP3K9	TRIB3	0.142857143
MAP4K5	TRIB3	0.142857143
PIK3R4	TRIB3	0.142857143
GSK3A	PRKCI	0.142857143
MAP3K3	PRKCI	0.142857143
MAP4K2	PRKCZ	0.142857143
BTK	PRKCE	0.142857143
MAP2K7	PRKCH	0.142857143
MAPK4	PRKCH	0.142857143
PKN2	PRKD1	0.142857143
WNK1	PRKD1	0.142857143
PRKCQ	GRK5	0.142857143
PRKCQ	GRK6	0.142857143
MYLK2	GRK4	0.142857143
RPS6KA6	PRKY	0.142857143
RPS6KA6	PRKX	0.142857143
MAP2K7	PRKCG	0.142857143
PRKCB	PTK2B	0.142857143
MKNK2	PHKG1	0.142857143
MAP4K5	PHKG1	0.142857143
MKNK2	PHKG2	0.142857143
MAP4K5	PHKG2	0.142857143
BMX	ERBB3	0.142857143
PAK7	ABL2	0.142857143
PKN1	TBK1	0.142857143
PIK3R4	TBK1	0.142857143
EIF2AK2	IRAK1	0.142857143
FGR	YES1	0.142857143
MATK	YES1	0.142857143
LYN	YES1	0.142857143
ZAK	YES1	0.142857143
MST1R	YES1	0.142857143
PIK3R4	ITK	0.142857143
TBK1	ITK	0.142857143
PIK3R4	RIPK2	0.142857143
TRIB3	RIPK2	0.142857143
TBK1	RIPK2	0.142857143
ITK	RIPK2	0.142857143
MAPKAPK3	ADRBK1	0.142857143
CAMK2B	CAMK1	0.142857143
CAMK2D	CAMK1	0.142857143
CAMK1G	CAMKK2	0.142857143
CAMK1G	CAMKK1	0.142857143
RPS6KA6	ULK1	0.142857143
MKNK1	PDK2	0.142857143
STRADB	PDK2	0.142857143
STRADA	DDR2	0.142857143
PDK4	DDR2	0.142857143
PDK3	DDR2	0.142857143
FGFR1	INSRR	0.142857143
MAPK1	MTOR	0.141509434
MAPK1	MAP2K3	0.141509434
SRC	PRKCB	0.141509434
PTK2	MAPK8	0.141304348
MAPK8	MAPK12	0.14084507
MAPK1	MAP2K4	0.140350877
MAP3K1	MAPK10	0.140350877
PAK3	MTOR	0.14
MAPK14	MAP3K4	0.14
PRKACG	CAMK2G	0.14
PAK3	ERBB2	0.139534884
CDK6	BRAF	0.139534884
PAK1	PDGFRA	0.139534884
MAP3K1	MAP2K5	0.139534884
AKT2	MAPK7	0.139534884
IKBKB	PRKCQ	0.139534884
SYK	JAK1	0.138888889
ACVR1B	BRAF	0.138888889
PAK6	AKT3	0.138888889
MTOR	IGF1R	0.138888889
ARAF	PDGFRA	0.138888889
RPS6KB1	RPS6KA1	0.138888889
BRAF	MAP4K1	0.138888889
MAPK1	MAP2K7	0.138613861
MAP2K2	PDGFRA	0.138461538
ATM	ABL1	0.137931034
ROCK1	CSK	0.137931034
ARAF	RPS6KB2	0.137931034
ERBB2	PDPK1	0.137931034
PAK2	MAPK12	0.137931034
NLK	MAPK10	0.137931034
ACVR1B	MAPK10	0.137931034
CSNK1E	MAPK9	0.137931034
ACVR1B	MAPK9	0.137931034
MAP2K6	RPS6KA3	0.137931034
MAPK14	RPS6KA1	0.137931034
MAP2K3	RPS6KA5	0.137931034
MAPK9	MAP3K2	0.137931034
MAP3K7	MAP3K12	0.137931034
MAPK10	MAP4K1	0.137931034
MAPK9	MAP4K1	0.137931034
NLK	PRKCG	0.137931034
AKT2	MAP2K6	0.137254902
PRKACG	CAMK2B	0.137254902
PRKACG	CAMK2D	0.137254902
PRKDC	ATM	0.136363636
CHEK2	CDK6	0.136363636
PAK2	LIMK1	0.136363636
LYN	CSK	0.136363636
PAK3	PTK2	0.136363636
MAP2K2	PDPK1	0.136363636
TGFBR2	MET	0.136363636
PAK3	PDGFRB	0.136363636
PAK2	FGFR1	0.136363636
PDGFRA	FGFR3	0.136363636
BRAF	RPS6KA1	0.136363636
MAP4K2	MAP3K2	0.136363636
MAP2K3	MAP3K6	0.136363636
MAP2K3	MAP4K4	0.136363636
MAP2K3	MAP4K3	0.136363636
MAP2K3	MAP3K13	0.136363636
RPS6KA1	MAP3K8	0.136363636
MTOR	TRIB3	0.136363636
RPS6KA3	PRKCZ	0.136363636
MAP3K7	PRKCD	0.136363636
PRKCD	PRKACA	0.136363636
PDGFRB	PRKY	0.136363636
MAPK7	PRKY	0.136363636
PDGFRB	PRKX	0.136363636
MAPK7	PRKX	0.136363636
MAPK1	PRKCG	0.136363636
MAPK10	PRKCG	0.136363636
PRKACA	PRKCB	0.136363636
CAMK2A	ERBB3	0.136363636
CAMK2A	ERBB4	0.136363636
PRKCE	CAMK4	0.136363636
MAP4K2	PRKAA1	0.136363636
MAP4K2	PRKAA2	0.136363636
MAP2K1	MAP2K6	0.13592233
MAP2K2	RPS6KA5	0.13559322
CDC7	PAK3	0.135135135
PAK1	ROCK2	0.135135135
ACVR1C	AKT2	0.135135135
ARAF	PDPK1	0.135135135
ARAF	IGF1R	0.135135135
BRAF	RPS6KA2	0.135135135
MAP2K4	RPS6KA5	0.135135135
BRAF	MAP2K5	0.135135135
ARAF	CAMK2A	0.135135135
AKT2	RPS6KB1	0.134615385
ABL1	GSK3B	0.134615385
EGFR	CAMK2A	0.134615385
PRKACG	PRKCA	0.134615385
MAPK1	IKBKB	0.134453782
MAP2K2	MTOR	0.134328358
AKT3	GSK3B	0.134328358
PRKCA	PTK2B	0.134146341
JAK1	AKT1	0.134020619
FYN	MAPK3	0.133858268
CHEK1	CDK4	0.133333333
BUB1B	ABL1	0.133333333
BUB1	CDK7	0.133333333
MARK2	CSNK2A1	0.133333333
NLK	CSNK1D	0.133333333
AMHR2	TGFBR2	0.133333333
CDK5	LIMK1	0.133333333
TEC	TYK2	0.133333333
HCK	TYK2	0.133333333
TGFBR1	BRAF	0.133333333
CDK6	AKT2	0.133333333
ERBB2	MTOR	0.133333333
ACVR1C	MET	0.133333333
KDR	MET	0.133333333
AKT3	PDGFRA	0.133333333
MYLK	FGFR1	0.133333333
MET	FGFR1	0.133333333
PAK1	MOS	0.133333333
TGFBR2	STK3	0.133333333
TGFBR2	TAOK2	0.133333333
PDGFRB	TAOK1	0.133333333
PAK1	MAP3K14	0.133333333
PAK1	MAP2K3	0.133333333
STK3	MAP2K7	0.133333333
TAOK2	MAP2K7	0.133333333
MOS	MAPK13	0.133333333
STK3	MAPK12	0.133333333
TAOK2	MAPK12	0.133333333
NTRK2	MAPK12	0.133333333
JAK1	MAPK9	0.133333333
MAPK11	MKNK2	0.133333333
MAPK13	MKNK2	0.133333333
MAPK9	MKNK1	0.133333333
MAP2K2	MAPKAPK2	0.133333333
MOS	MAPKAPK2	0.133333333
MKNK2	MAPKAPK2	0.133333333
RPS6KB2	MAPKAPK3	0.133333333
ACVR1C	RPS6KA3	0.133333333
GSK3A	RPS6KA3	0.133333333
RPS6KB1	RPS6KA3	0.133333333
NTRK1	RPS6KA3	0.133333333
NLK	RPS6KA2	0.133333333
RPS6KA6	RPS6KA5	0.133333333
MKNK1	MAP3K4	0.133333333
MKNK1	MAP3K2	0.133333333
NLK	MAP2K5	0.133333333
ACVR1B	MAP2K5	0.133333333
MAPK9	MAP2K5	0.133333333
TAOK1	MAPK7	0.133333333
RPS6KB2	MAPK6	0.133333333
MAP2K7	MINK1	0.133333333
MAPK12	MINK1	0.133333333
MAP2K4	MAP3K6	0.133333333
MAP2K4	MAP4K4	0.133333333
MAP2K4	MAP4K3	0.133333333
MAP2K4	MAP3K13	0.133333333
MKNK1	MAP4K1	0.133333333
MKNK1	MAP3K8	0.133333333
NLK	MAP3K5	0.133333333
ACVR1B	MAP3K5	0.133333333
MAPK10	MAP3K5	0.133333333
MAPK9	MAP3K5	0.133333333
MAP2K4	MAP3K9	0.133333333
MAPK11	MAP3K9	0.133333333
MAPK13	MAP3K9	0.133333333
MAPK11	MAP4K5	0.133333333
MAPK13	MAP4K5	0.133333333
MAPK11	TRIB3	0.133333333
MAPK13	TRIB3	0.133333333
CSNK1E	PRKCI	0.133333333
MAPK10	PRKCI	0.133333333
MAPK9	PRKCI	0.133333333
MAP3K4	PRKCI	0.133333333
MAP3K2	PRKCI	0.133333333
PRKD3	PRKCZ	0.133333333
MINK1	PRKCZ	0.133333333
NLK	PRKCH	0.133333333
CSNK1E	PRKCH	0.133333333
MAPK10	PRKCH	0.133333333
MAPK9	PRKCH	0.133333333
MAP3K4	PRKCH	0.133333333
MAP4K1	PRKCH	0.133333333
MAP3K8	PRKCH	0.133333333
PRKCZ	GRK5	0.133333333
PRKCE	GRK5	0.133333333
PRKCZ	GRK6	0.133333333
PRKCE	GRK6	0.133333333
PRKCQ	GRK4	0.133333333
MAP2K1	PRKCG	0.133333333
MAP2K5	PRKCG	0.133333333
PRKCI	PRKCG	0.133333333
MAPK11	TBK1	0.133333333
MAPK13	TBK1	0.133333333
CSK	TEK	0.133333333
CSK	MERTK	0.133333333
RPS6KA2	PRKAA1	0.133333333
PRKCI	PRKAA1	0.133333333
RPS6KA2	PRKAA2	0.133333333
PRKCI	PRKAA2	0.133333333
RAF1	MAPK10	0.132653061
PTK2	PRKCB	0.132653061
MAPK1	PDPK1	0.132075472
ATR	PAK3	0.131578947
ROCK2	FYN	0.131578947
ACVR1B	AKT2	0.131578947
AKT3	RPS6KB2	0.131578947
TGFBR1	MAPK10	0.131578947
PAK2	MAPK9	0.131578947
PAK1	MAPKAPK2	0.131578947
IKBKB	MAP4K1	0.131578947
MAP2K3	PRKCD	0.131578947
PRKCE	PRKACA	0.131578947
MAP3K1	PRKCB	0.131313131
MAP2K1	GSK3B	0.131147541
GSK3B	MAPK10	0.131147541
BUB1	CDK2	0.130434783
BUB1	CDK4	0.130434783
CHEK1	ABL1	0.130434783
NLK	TGFBR1	0.130434783
SYK	ZAP70	0.130434783
PTK2	EGFR	0.130434783
PAK7	PDGFRA	0.130434783
LIMK1	PDGFRA	0.130434783
ROCK2	PDGFRB	0.130434783
RPS6KB2	MAP2K7	0.130434783
RPS6KB2	MAPK12	0.130434783
MAP4K2	MKNK1	0.130434783
MAP4K2	RPS6KA2	0.130434783
BTK	RPS6KA1	0.130434783
MKNK1	RPS6KA1	0.130434783
TGFBR1	MAP3K4	0.130434783
PAK2	MAP3K4	0.130434783
MAP2K6	MAP3K11	0.130434783
MAP2K6	RPS6KA4	0.130434783
MAP2K6	MAP3K10	0.130434783
TGFBR1	MAP4K1	0.130434783
PAK2	MAP4K1	0.130434783
TGFBR1	MAP3K8	0.130434783
RPS6KA1	MAP3K5	0.130434783
MAP3K14	MAPKAPK5	0.130434783
RIPK1	MAP3K9	0.130434783
RPS6KA1	PRKCI	0.130434783
MAP2K4	PRKCD	0.130434783
JAK1	MAPK3	0.130081301
JAK2	MAPK3	0.130081301
PRKACG	PRKCB	0.13
PRKACG	CAMK2A	0.12962963
MAPK3	GSK3B	0.129496403
RAF1	PDGFRA	0.129032258
MAPK1	MAP3K1	0.129032258
RIPK1	MAPK13	0.129032258
MAPK10	RPS6KA3	0.129032258
MAPK9	RPS6KA3	0.129032258
MAP3K7	MAPK4	0.129032258
MAPKAPK2	PRKCD	0.129032258
MAP2K7	CAMK2A	0.129032258
RPS6KA3	PRKCG	0.129032258
PRKACA	PRKCA	0.129032258
PAK1	AKT1	0.128712871
MAPK1	MAPK7	0.128712871
MAP2K2	RPS6KB1	0.128571429
MAPK8	MAPK11	0.128571429
MAPK8	MAPKAPK2	0.128571429
MAPK1	MAP2K6	0.128440367
PKMYT1	PAK3	0.128205128
PAK6	AKT2	0.128205128
PAK1	PDGFRB	0.128205128
MAP2K4	MAPK7	0.128205128
PDGFRA	PRKCG	0.128205128
TGFBR1	IKBKB	0.127659574
MAP3K1	MAPK13	0.127659574
MAP3K1	MAPKAPK2	0.127659574
FYN	AKT1	0.12745098
MAPK1	MAPK12	0.12745098
PAK1	AKT3	0.127272727
RIPK1	MAPK14	0.126984127
AKT1	MAPK7	0.126436782
RAF1	MAP2K3	0.126315789
MAP2K4	PRKCA	0.126315789
EIF2AK2	EIF2AK4	0.125
PRKDC	CDK1	0.125
BUB1B	ATR	0.125
PLK1	CDK2	0.125
PLK1	CDK4	0.125
BUB1B	CDK6	0.125
CHEK1	CDK6	0.125
CHEK2	PAK3	0.125
BUB1	ABL1	0.125
WEE1	AURKB	0.125
PKMYT1	AURKB	0.125
WEE1	PLK4	0.125
PKMYT1	PLK4	0.125
WEE1	AURKA	0.125
PKMYT1	AURKA	0.125
PLK1	CDK7	0.125
PKN1	CSNK2A2	0.125
ROR2	NLK	0.125
HIPK2	NLK	0.125
AURKB	CSNK1E	0.125
PLK4	CSNK1E	0.125
AURKA	CSNK1E	0.125
ROR2	CSNK1E	0.125
HIPK2	CSNK1E	0.125
ROR2	CSNK1A1	0.125
HIPK2	CSNK1A1	0.125
CSNK1E	CSNK1G2	0.125
CSNK1A1	CSNK1G2	0.125
CSNK1E	CSNK1G3	0.125
CSNK1A1	CSNK1G3	0.125
CSNK1E	CSNK1G1	0.125
CSNK1A1	CSNK1G1	0.125
NLK	FER	0.125
PIM1	KIT	0.125
KIT	ACVR2B	0.125
FLT3	BMPR2	0.125
CSF1R	BMPR2	0.125
FLT3	BMPR1A	0.125
CSF1R	BMPR1A	0.125
KIT	ACVR1	0.125
AMHR2	ACVR1C	0.125
FER	ACVR1B	0.125
ACVR2B	TGFBR2	0.125
ACVRL1	TGFBR2	0.125
AMHR2	KDR	0.125
ACVR2B	FLT1	0.125
ACVR1	FLT1	0.125
ACVRL1	FLT1	0.125
BMPR2	FLT4	0.125
BMPR1A	FLT4	0.125
EPHB2	PAK4	0.125
EPHA4	PAK7	0.125
EPHB1	PAK7	0.125
ABL1	PAK1	0.125
ABL1	ROCK2	0.125
TNK2	LIMK1	0.125
EPHA4	LIMK1	0.125
EPHB1	LIMK1	0.125
BLK	GSK3A	0.125
MATK	GSK3A	0.125
HCK	FYN	0.125
JAK3	FYN	0.125
PAK1	CSK	0.125
ROCK2	CSK	0.125
ABL1	PTK2	0.125
TGFBR2	EGFR	0.125
MYLK2	ERBB2	0.125
PTK2	BRAF	0.125
ABL1	MTOR	0.125
MAP3K7	GSK3B	0.125
MAP2K2	GSK3B	0.125
ACVR1B	PDGFRA	0.125
AKT2	PDGFRA	0.125
ERBB2	PDGFRB	0.125
LIMK2	FGFR1	0.125
ROCK2	FGFR3	0.125
MYLK2	FGFR4	0.125
MYLK2	FGFR2	0.125
MYLK2	MOS	0.125
FGFR1	STK3	0.125
FGFR1	TAOK2	0.125
CDC7	TAOK1	0.125
TGFBR2	TAOK1	0.125
FGFR3	TAOK1	0.125
ACVR1C	ZAK	0.125
FGFR1	ZAK	0.125
NLK	TAOK3	0.125
ACVR1B	TAOK3	0.125
ACVR1C	NTRK2	0.125
GSK3A	NTRK2	0.125
FGFR1	NTRK2	0.125
FGFR3	STK4	0.125
RET	NTRK1	0.125
ZAK	NTRK1	0.125
NTRK2	NTRK1	0.125
BRAF	CHUK	0.125
CSNK2A1	MAPK8	0.125
BRAF	MAPK8	0.125
PAK1	MAP2K7	0.125
TAOK1	MAP2K7	0.125
CHUK	MAP2K7	0.125
PAK1	MAPK12	0.125
TAOK1	MAPK12	0.125
CHUK	MAPK12	0.125
RPS6KB2	MAPK10	0.125
FES	MAPKAPK2	0.125
TAOK1	MAPKAPK3	0.125
STK4	MAPKAPK3	0.125
NLK	RPS6KA3	0.125
ACVR1B	RPS6KA3	0.125
AKT2	RPS6KA3	0.125
IKBKB	RPS6KA3	0.125
MKNK1	RPS6KA2	0.125
FGFR4	RPS6KA6	0.125
FGFR2	RPS6KA6	0.125
MOS	RPS6KA6	0.125
MAPK11	RPS6KA6	0.125
MAPK13	RPS6KA6	0.125
MKNK2	RPS6KA6	0.125
FGFR3	RPS6KA5	0.125
PKN2	MAP3K4	0.125
WNK1	MAP3K4	0.125
CIT	MAP3K4	0.125
MAP2K2	MAP3K4	0.125
TAOK3	MAP3K4	0.125
TNK2	MAP3K3	0.125
MARK2	MAP3K3	0.125
RPS6KB2	MAP3K3	0.125
STK3	MAP3K3	0.125
TAOK2	MAP3K3	0.125
ZAK	MAP3K3	0.125
NTRK2	MAP3K3	0.125
PKN2	MAP3K2	0.125
WNK1	MAP3K2	0.125
RIPK3	MAP3K2	0.125
MAP2K2	MAP3K2	0.125
TAOK3	MAP3K2	0.125
