source	target	weight
RPS6KB1	PRKAA2	0.030927835
MST1R	TGFBR2	0.030927835
TGFBR1	UHMK1	0.030927835
CSNK2A2	NUAK2	0.030927835
ACVR2A	MYLK	0.030927835
BRAF	ROCK1	0.030927835
AKT2	ADRBK1	0.030927835
MAP3K5	STK38	0.030927835
FYN	CSF1R	0.030898876
PDGFRB	PRKCE	0.030888031
AKT1	MAPK10	0.030888031
CSNK2A1	CSNK1E	0.030888031
PTK2B	FGFR3	0.030864198
PTK2B	RPS6KB1	0.030864198
SYK	MTOR	0.030864198
SGK1	PAK2	0.030864198
MARK4	PAK1	0.030864198
RAF1	PRKX	0.030864198
PRKCB	CSNK1A1	0.030864198
PLK1	CDC7	0.030864198
CDK7	ATM	0.030864198
TRIM24	ERN1	0.030864198
BTK	ADRBK1	0.030864198
ABL1	PRKCB	0.030848329
IKBKB	PAK1	0.030837004
IGF1R	PAK3	0.030837004
PAK2	CDK2	0.030837004
IKBKB	PRKACA	0.030821918
LTK	FGFR2	0.030769231
PRKD1	EPHB1	0.030769231
FGFR1	BRAF	0.030769231
TXK	ARAF	0.030769231
ABL2	ARAF	0.030769231
FLT1	MAP2K5	0.030769231
SIK1	WNK1	0.030769231
CSK	PRKCQ	0.030769231
TSSK6	PRKCI	0.030769231
TRPM7	PRKCI	0.030769231
SIK2	MTOR	0.030769231
MAP3K2	MAP3K8	0.030769231
MAP3K2	CHUK	0.030769231
AKT2	EIF2AK3	0.030769231
AXL	PAK4	0.030769231
PRKD1	MAP3K5	0.030769231
MARK3	MAP3K4	0.030769231
EIF2AK2	MAP3K4	0.030769231
MAP3K14	MAPK10	0.030769231
DYRK1B	MAPK12	0.030769231
MELK	MAPK11	0.030769231
SIK3	PRKACB	0.030769231
MAPK11	MAPKAPK3	0.030769231
MAP2K1	MAPKAPK2	0.030769231
ERBB2	RPS6KA1	0.030769231
PAK4	RPS6KA1	0.030769231
HSPB8	RPS6KA5	0.030769231
MARK4	DAPK1	0.030769231
CDK3	CDC7	0.030769231
CHUK	CDK6	0.030769231
CDK16	CDK7	0.030769231
CDK2	TAF1	0.030769231
CHEK2	PIM1	0.030769231
PIK3R4	DDR2	0.030769231
BRAF	TAOK1	0.030769231
TAOK1	AURKB	0.030769231
CHUK	NLK	0.030769231
MAP3K7	STK11	0.030769231
CDK16	ULK2	0.030769231
RPS6KB2	ULK2	0.030769231
CSNK1D	ACVR1C	0.030769231
EIF2AK2	MAP3K10	0.030769231
MAP3K4	LIMK1	0.030769231
RIOK3	MYLK	0.030769231
NEK8	MYLK	0.030769231
PRKX	CAMK2D	0.030769231
CAMK2B	GRK5	0.030769231
MAPK12	CIT	0.030769231
RET	MAPK1	0.030726257
BRAF	MAPK1	0.030716724
MAP3K3	PRKACB	0.030701754
IKBKE	CDK9	0.030701754
ABL1	PRKDC	0.030690537
LCK	PRKCQ	0.030674847
KIT	PRKCZ	0.030674847
AKT3	MAP3K1	0.030674847
MERTK	TTK	0.030674847
TRRAP	STK25	0.030674847
ATR	STK25	0.030674847
MAP2K1	PKN1	0.030674847
EPHB2	PRKCA	0.030651341
KDR	AKT1	0.030651341
ABL1	FGFR1	0.030640669
FGFR3	ERBB3	0.030612245
FES	MTOR	0.030612245
PRKCQ	MTOR	0.030612245
BRAF	AKT2	0.030612245
MST1R	RIPK2	0.030612245
AKT3	TBK1	0.030612245
TSSK6	MAP3K7	0.030612245
MARK3	PRKACB	0.030612245
MTOR	RPS6KA5	0.030612245
RPS6KA5	BUB1	0.030612245
AKT2	PIM1	0.030612245
CSNK1D	DDR2	0.030612245
FGFR2	TAOK3	0.030612245
TP53RK	PRPF4B	0.030612245
TRRAP	STK24	0.030612245
CSNK2A2	EIF2AK1	0.030612245
MAPK9	VRK1	0.030612245
JAK3	ROS1	0.030612245
TXK	EGFR	0.030534351
DYRK1B	PAK1	0.030534351
PAK2	MAP2K7	0.030534351
MAST3	CSNK2A2	0.030534351
CHEK2	TNK2	0.030534351
PRKCZ	STK25	0.030534351
PAK3	NLK	0.030534351
KDR	MAP2K1	0.030487805
PRKCZ	RIPK2	0.030487805
LCK	EIF2AK2	0.030487805
CDK5	CHEK1	0.030487805
ALK	PRKDC	0.030487805
PAK1	PIM1	0.030487805
CDK9	ERN1	0.030487805
PAK1	AURKB	0.030487805
PAK2	TGFBR2	0.030487805
PRKCE	AKT2	0.030456853
TYK2	IKBKB	0.030456853
PAK3	TRIM28	0.030456853
TGFBR1	OXSR1	0.030456853
AKT1	MAP2K6	0.030434783
SYK	MAPK14	0.030418251
AKT1	TGFBR2	0.030418251
MAP3K5	TGFBR1	0.030418251
EPHB2	MAPK1	0.030405405
ABL1	JAK1	0.030379747
STK16	DYRK1B	0.03030303
BLK	FGR	0.03030303
FER	ALK	0.03030303
ILK	PDK1	0.03030303
NTRK1	ITK	0.03030303
DDR1	PDGFRB	0.03030303
GUCY2C	CSF1R	0.03030303
PDPK1	EPHA2	0.03030303
CSF1R	EPHA6	0.03030303
INSRR	EPHA8	0.03030303
BTK	MAP4K5	0.03030303
TXK	MAP4K5	0.03030303
FGFR1	MAP4K5	0.03030303
NTRK1	CDKL5	0.03030303
FLT3	CDKL5	0.03030303
EPHA4	MOS	0.03030303
NEK2	KSR1	0.03030303
PRKD1	CDK16	0.03030303
TLK2	MAP3K2	0.03030303
MATK	MAP3K2	0.03030303
CDK18	MST1R	0.03030303
PDGFRA	PRKCD	0.03030303
RET	RPS6KB1	0.03030303
SYK	AKT1	0.03030303
RAF1	PAK7	0.03030303
SRPK2	PAK6	0.03030303
MOS	PAK6	0.03030303
TNK1	PAK4	0.03030303
CSK	PAK3	0.03030303
PTK2B	MAP3K4	0.03030303
MAP3K8	MAP3K4	0.03030303
MAP4K1	MAP2K3	0.03030303
AKT3	MAP2K7	0.03030303
ZAP70	MAPK14	0.03030303
PRKD1	MAPK3	0.03030303
MAP3K8	PRKACB	0.03030303
FER	CSNK1A1	0.03030303
MELK	MAPKAPK5	0.03030303
MAP2K1	RPS6KA1	0.03030303
MAPK9	RPS6KA2	0.03030303
PRKACA	RPS6KA2	0.03030303
MAPK9	RPS6KA4	0.03030303
TLK1	MKNK1	0.03030303
KSR1	MKNK2	0.03030303
PRKACB	DAPK2	0.03030303
MAPKAPK5	MUSK	0.03030303
MAPKAPK5	IRAK4	0.03030303
NEK8	CDK6	0.03030303
IKBKB	CDK6	0.03030303
CSNK1A1L	CDK6	0.03030303
CSNK1A1	CHEK2	0.03030303
EPHA3	PIM1	0.03030303
CSNK1E	DDR2	0.03030303
PAK6	TNK2	0.03030303
CDC7	PRPF4B	0.03030303
TAF1	STK24	0.03030303
TRIM24	PKN1	0.03030303
EPHA5	NLK	0.03030303
CSNK1A1L	NLK	0.03030303
NUAK1	NLK	0.03030303
FER	CAMKK1	0.03030303
CSNK2A2	STK11	0.03030303
EEF2K	ULK2	0.03030303
MAPK15	NEK9	0.03030303
SLK	NEK9	0.03030303
DDR2	TRIM28	0.03030303
RIOK2	ACVRL1	0.03030303
CSNK1G2	ACVR1B	0.03030303
HIPK1	ACVR1B	0.03030303
ACVRL1	AMHR2	0.03030303
BMPR2	STK35	0.03030303
BMPR1A	UHMK1	0.03030303
PDK1	ZAK	0.03030303
WNK1	CDK17	0.03030303
CDK13	WEE1	0.03030303
WNK2	WEE1	0.03030303
PRKCQ	WEE1	0.03030303
HIPK2	WEE1	0.03030303
STK35	WEE1	0.03030303
PAK6	PBK	0.03030303
MAPK12	PBK	0.03030303
MAPK12	VRK1	0.03030303
INSRR	MAP4K2	0.03030303
TTBK1	MAP3K10	0.03030303
SCYL2	MAP3K10	0.03030303
PRKCI	VRK2	0.03030303
RPS6KB1	VRK2	0.03030303
DAPK1	VRK2	0.03030303
EPHA7	MAP4K4	0.03030303
VRK1	MAP4K4	0.03030303
MAP2K6	MYLK2	0.03030303
DYRK1B	MYLK3	0.03030303
PAK7	ROCK2	0.03030303
PKN2	ROCK1	0.03030303
RPS6KA2	ROCK1	0.03030303
RPS6KA4	ROCK1	0.03030303
MAPK1	CAMK2G	0.03030303
MARK1	PHKG1	0.03030303
CAMKK1	PHKG1	0.03030303
MINK1	PHKG2	0.03030303
MYLK3	CAMK1	0.03030303
CAMKK2	GRK4	0.03030303
JAK1	ADRBK1	0.03030303
INSRR	ADRBK1	0.03030303
DAPK1	ADRBK1	0.03030303
CDK16	STK38	0.03030303
TAOK1	LATS1	0.03030303
PRKCG	KALRN	0.03030303
STK38	KALRN	0.03030303
MARK1	MAPK7	0.03030303
MAP3K5	MAPK7	0.03030303
CAMKK1	MAPK7	0.03030303
PRKCI	CDC42BPB	0.03030303
DAPK1	CDC42BPB	0.03030303
MAP3K2	TESK1	0.03030303
PAK4	TESK2	0.03030303
SRPK1	AAK1	0.03030303
MST1R	AAK1	0.03030303
SRPK1	STK38L	0.03030303
MST1R	STK38L	0.03030303
PAK4	CAMKV	0.03030303
MYLK2	CAMKV	0.03030303
PAK4	DCLK1	0.03030303
MYLK2	DCLK1	0.03030303
RPS6KA3	SNRK	0.03030303
NTRK1	STRADB	0.03030303
FLT3	STRADB	0.03030303
NTRK2	MYO3B	0.03030303
NTRK2	STK32C	0.03030303
FLT3	LRRK1	0.03030303
MAP3K2	PIM2	0.03030303
CDK6	PIM2	0.03030303
NLK	PIM2	0.03030303
SRPK1	ROR2	0.03030303
PTK6	PDK3	0.03030303
PAK6	PDK2	0.03030303
NTRK2	MASTL	0.03030303
NEK9	MAST1	0.03030303
BMPR2	TTN	0.03030303
BRD4	BRDT	0.03030303
RIOK3	SMG1	0.03030303
RPS6KA5	TRIB3	0.03030303
MAP3K11	TRIB3	0.03030303
MAP3K2	CLK2	0.03030303
MST1R	MAPK4	0.03030303
ABL1	MAP3K2	0.030201342
JAK1	PRKCE	0.030188679
JAK2	MAPK8	0.030188679
MAPK1	EEF2K	0.030188679
PRKCE	MAP3K7	0.030172414
EGFR	IKBKE	0.030172414
PRKCD	PRKDC	0.030172414
SRC	CAMK2A	0.030162413
PRKCE	PRKCI	0.030150754
MAPK3	MKNK2	0.030150754
PLK1	CHEK2	0.030150754
MAP3K1	PKN1	0.030150754
FES	LYN	0.030120482
LYN	PRKCQ	0.030120482
WNK1	CHUK	0.030120482
MAP3K14	MAP2K7	0.030120482
MAP2K2	BUB1B	0.030120482
MAP3K7	BMPR1B	0.030120482
CHUK	BMPR2	0.030120482
CDK9	BRD4	0.030120482
ABL1	CSF1R	0.030100334
BTK	MAPK3	0.030100334
LYN	MAST3	0.030100334
NTRK3	PDGFRB	0.030075188
IGF1R	MOS	0.030075188
BMX	PRKCD	0.030075188
PRKCZ	RPS6KA5	0.030075188
RIPK3	CDK7	0.030075188
ATM	TAOK1	0.030075188
BUB1B	STK25	0.030075188
RIPK3	ULK2	0.030075188
RIOK2	ACVR1	0.030075188
SRC	ADRBK1	0.030075188
CHUK	TRIB3	0.030075188
AKT1	RPS6KA5	0.030042918
PAK3	ATR	0.030042918
PRKCB	PRKDC	0.030042918
MAPK3	ROCK1	0.030042918
MATK	CSK	0.03
DDR1	PDGFRA	0.03
NTRK1	MARK3	0.03
MARK3	WNK1	0.03
FGFR1	PRKCD	0.03
DDR1	PRKCG	0.03
SGK3	PRKCZ	0.03
JAK2	RIPK1	0.03
MAP3K7	EIF2AK3	0.03
MAP3K3	PAK4	0.03
PAK6	MAP3K5	0.03
CHEK1	TAOK1	0.03
CDK7	PRPF4B	0.03
MOS	ACVR1	0.03
RIPK2	MYLK2	0.03
MAP3K3	MYLK2	0.03
FLT1	MYLK	0.03
PRKCE	MYLK	0.03
CSNK2A2	GRK1	0.03
MYLK	ADRBK1	0.03
CDK6	CDK1	0.029962547
RAF1	MAPKAPK2	0.02994012
CDK7	PRKDC	0.02994012
PRKDC	CDK8	0.02994012
AKT1	LIMK1	0.02991453
ABL1	FLT3	0.029900332
MAPK1	ROCK1	0.029900332
FYN	ERBB4	0.029891304
PRKD1	DDR1	0.029850746
FYN	PDPK1	0.029850746
PDPK1	HCK	0.029850746
RET	JAK3	0.029850746
PRKD1	PDGFRA	0.029850746
TXK	EPHB2	0.029850746
IGF1R	MAP4K5	0.029850746
IGF1R	MARK1	0.029850746
SRPK1	MARK2	0.029850746
SIK3	WNK1	0.029850746
SRPK1	PRKCQ	0.029850746
FER	PRKCD	0.029850746
TXK	PRKCD	0.029850746
PRKD1	PRKCG	0.029850746
BTK	RPS6KB2	0.029850746
DYRK1B	RPS6KB1	0.029850746
ERBB2	CHUK	0.029850746
MST1R	CHUK	0.029850746
FLT3	EIF2AK2	0.029850746
ERBB4	PAK4	0.029850746
ITK	PAK2	0.029850746
PRKCQ	PAK2	0.029850746
CHUK	PAK2	0.029850746
CDK11A	PAK1	0.029850746
FLT3	PAK3	0.029850746
IKBKB	MAPK14	0.029850746
FGR	CSNK1A1	0.029850746
AKT2	RPS6KA2	0.029850746
MAPK11	RPS6KA4	0.029850746
ERBB2	RPS6KA5	0.029850746
NTRK1	BRSK1	0.029850746
KIT	IRAK1	0.029850746
CDK5	CDK7	0.029850746
RIPK3	PRKDC	0.029850746
CSF1R	DDR2	0.029850746
HIPK3	TGFBR2	0.029850746
PAK1	CDK14	0.029850746
CSNK1D	UHMK1	0.029850746
BMPR2	NUAK2	0.029850746
MAP2K3	MYLK2	0.029850746
INSR	CAMK2B	0.029850746
PRKY	CAMK2B	0.029850746
PRKAA1	STRADB	0.029850746
ERBB4	PTK6	0.029850746
NTRK1	ROS1	0.029850746
AXL	BRD4	0.029850746
PAK3	TAF1	0.029787234
EGFR	MAP4K1	0.029776675
RET	FGFR2	0.029761905
PRKCD	AKT2	0.029761905
FES	MAPK8	0.029761905
RAF1	CSNK2A1	0.029761905
MAP3K7	CHEK1	0.029761905
MAPK8	HIPK2	0.029761905
LCK	ADRBK1	0.029761905
BCR	CSNK2A1	0.029739777
MAPK1	MKNK1	0.029739777
LYN	CDK1	0.02972973
NTRK3	PDGFRA	0.02970297
HCK	FLT4	0.02970297
NTRK2	RIPK2	0.02970297
ERBB4	RIPK1	0.02970297
WNK1	MAP3K8	0.02970297
CDKL5	PAK2	0.02970297
MAP2K5	MAP3K5	0.02970297
MAP2K6	MAPK10	0.02970297
PAK4	MAST3	0.02970297
MAPK3	MAPKAPK5	0.02970297
FGFR1	DAPK3	0.02970297
MAP2K6	IRAK1	0.02970297
MAP2K7	IRAK1	0.02970297
NEK1	CHEK2	0.02970297
MAP2K4	PRPF4B	0.02970297
MTOR	STK11	0.02970297
IRAK1	STK4	0.02970297
ACVR1B	BMPR1B	0.02970297
ACVR1	OXSR1	0.02970297
BRAF	MYLK	0.02970297
RIPK3	PHKG2	0.02970297
SRC	TGFBR1	0.029684601
MAP3K7	MAPK1	0.029673591
AKT1	STK11	0.029661017
ABL1	MAP2K1	0.029649596
NTRK2	EGFR	0.02962963
FER	PDGFRB	0.02962963
IGF1R	EPHB1	0.02962963
PDGFRB	EPHB6	0.02962963
FLT4	MAP2K1	0.02962963
FLT3	IKBKB	0.02962963
CDK16	PAK1	0.02962963
RET	MAPK14	0.02962963
PRKD1	CDK5	0.02962963
PRKCI	CHEK1	0.02962963
NPR1	HIPK3	0.02962963
ERBB2	LIMK1	0.02962963
IKBKB	TRIB3	0.02962963
ATR	CLK2	0.02962963
TRIM24	STK25	0.029585799
MAPK9	PRKDC	0.02955665
LYN	CAMK2A	0.02955665
JAK1	PRKCB	0.029535865
BCR	MAP3K3	0.029535865
MAPK3	CSNK2A2	0.029520295
NTRK2	ABL1	0.029508197
CDK1	BUB1B	0.029498525
STK16	TLK1	0.029411765
TNK1	NTRK2	0.029411765
BMX	SRC	0.029411765
LTK	FLT3	0.029411765
NTRK1	EPHA6	0.029411765
CSF1R	EPHA5	0.029411765
CSF1R	EPHB4	0.029411765
FGR	EPHB2	0.029411765
FASTK	MAP4K1	0.029411765
TTBK2	MAP4K1	0.029411765
YES1	MAP4K1	0.029411765
EPHA2	WNK2	0.029411765
EPHA2	SIK2	0.029411765
EPHA3	MOS	0.029411765
FER	KSR1	0.029411765
ABL2	KSR1	0.029411765
CDKL5	MST1R	0.029411765
WNK2	MST1R	0.029411765
SRPK1	MARK3	0.029411765
FGR	MARK1	0.029411765
MAP2K1	MARK2	0.029411765
ALK	MAP2K5	0.029411765
CDK12	PRKCH	0.029411765
PDK1	PRKCD	0.029411765
MOS	PRKCI	0.029411765
PRKCH	RPS6KB2	0.029411765
EPHA5	MTOR	0.029411765
FLT3	MAP3K8	0.029411765
PRKCB	MAP3K7	0.029411765
EPHB2	PAK6	0.029411765
MAP4K5	PAK6	0.029411765
TYRO3	PAK2	0.029411765
DDR1	PAK1	0.029411765
MAP2K1	PAK3	0.029411765
TLK2	MAP3K4	0.029411765
MATK	MAP3K4	0.029411765
ERBB3	MAP3K4	0.029411765
TIE1	MAP3K4	0.029411765
CDC42BPA	MAP3K4	0.029411765
PRKD1	MAPK9	0.029411765
PDPK1	MAPK10	0.029411765
PRKCA	MAPK14	0.029411765
MET	MAST3	0.029411765
AKT2	PRKACA	0.029411765
TSSK6	PRKACB	0.029411765
ILK	PRKACB	0.029411765
PRKCA	PRKACB	0.029411765
SGK3	PRKX	0.029411765
DYRK1B	PRKY	0.029411765
ARAF	PRKY	0.029411765
EIF2AK3	PRKY	0.029411765
GUCY2C	PRKACG	0.029411765
MAP3K4	CSNK1A1L	0.029411765
MAP2K5	CSNK1A1	0.029411765
MAPK9	EEF2K	0.029411765
TLK1	MAPKAPK5	0.029411765
PRKY	MAPKAPK3	0.029411765
SGK1	RPS6KA1	0.029411765
SGK3	RPS6KA3	0.029411765
PAK6	RPS6KA2	0.029411765
PAK6	RPS6KA4	0.029411765
STK39	MKNK2	0.029411765
HSPB8	DAPK2	0.029411765
NEK2	DAPK3	0.029411765
DYRK1B	DAPK1	0.029411765
EIF2AK3	DAPK1	0.029411765
MAPKAPK3	DAPK1	0.029411765
EEF2K	PLK3	0.029411765
FLT3	BRSK1	0.029411765
DAPK1	MUSK	0.029411765
MAP3K4	NUAK1	0.029411765
BTK	IRAK2	0.029411765
DAPK1	IRAK4	0.029411765
PDPK1	IRAK1	0.029411765
DAPK1	PLK1	0.029411765
FER	DYRK1A	0.029411765
CSNK2A2	CHEK1	0.029411765
BRAF	PIK3R4	0.029411765
MARK1	TAOK1	0.029411765
TP53RK	TAOK1	0.029411765
PIK3R4	EIF2AK4	0.029411765
PAK1	PRPF4B	0.029411765
MAP2K7	PKN1	0.029411765
NPR1	PKN1	0.029411765
PIK3R4	AURKB	0.029411765
CDK6	HIPK1	0.029411765
FLT1	NLK	0.029411765
NLK	MAP3K15	0.029411765
PAK6	CAMKK1	0.029411765
TAOK1	CAMKK1	0.029411765
GSK3A	CAMKK2	0.029411765
EEF2K	ULK1	0.029411765
TTBK1	NEK9	0.029411765
IRAK2	TRIM33	0.029411765
KDR	TGFBR2	0.029411765
FER	CDK14	0.029411765
AKT2	CDK14	0.029411765
PRKAA1	NUAK2	0.029411765
SRPK1	CDK17	0.029411765
CLK1	CDK17	0.029411765
MST1R	CDK17	0.029411765
SLK	WEE1	0.029411765
BRSK1	WEE1	0.029411765
EPHA3	PBK	0.029411765
MAPKAPK5	PBK	0.029411765
EPHA3	VRK1	0.029411765
CDC42BPA	MAP3K10	0.029411765
MAP4K1	MAP3K13	0.029411765
MAP3K10	TRIB1	0.029411765
EPHB6	MAP4K3	0.029411765
PKN2	MAP4K4	0.029411765
EPHB2	MAP4K4	0.029411765
MAP4K5	MAP4K4	0.029411765
MST1R	LIMK1	0.029411765
BMX	LIMK2	0.029411765
PRKCG	ROCK1	0.029411765
DAPK3	ROCK1	0.029411765
MAP3K1	CAMK2D	0.029411765
PAK7	CAMK2D	0.029411765
AKT2	CAMK2G	0.029411765
MINK1	CAMK4	0.029411765
AKT3	GRK4	0.029411765
MYLK2	GRK4	0.029411765
MARK1	GRK5	0.029411765
CAMKK1	GRK5	0.029411765
MAP3K2	ADRBK1	0.029411765
PRKACB	ADRBK1	0.029411765
CDK3	STK38	0.029411765
PRPF4B	STK38	0.029411765
PRKCI	LATS1	0.029411765
DAPK1	CIT	0.029411765
DYRK1A	MAPK7	0.029411765
PIK3R4	CDC42BPB	0.029411765
EPHA2	STRADB	0.029411765
MST1R	STRADB	0.029411765
RPS6KA3	STRADB	0.029411765
MAP3K4	BCKDK	0.029411765
EPHA2	LRRK1	0.029411765
MST1R	LRRK1	0.029411765
CSF1R	PIM2	0.029411765
RPS6KB1	PDK2	0.029411765
CAMKK2	TTN	0.029411765
MKNK2	CDK8	0.029411765
MYO3B	BRD4	0.029411765
STK32C	BRD4	0.029411765
TRPM7	SMG1	0.029411765
BRSK1	TRIB3	0.029411765
NUAK2	TRIB3	0.029411765
PIM2	DMPK	0.029411765
PAK4	CLK3	0.029411765
MKNK1	MAPK6	0.029411765
SRC	ABL2	0.029333333
PRKCI	TGFBR1	0.029288703
PAK1	MAPK9	0.029268293
RAF1	MAP2K3	0.029239766
MAPK11	PRKDC	0.029239766
TRRAP	PIM1	0.029239766
RPS6KA5	TRIM24	0.029239766
CDK2	HIPK2	0.029239766
DDR1	IGF1R	0.02919708
MAP2K1	MARK3	0.02919708
MAP4K1	IKBKB	0.02919708
PRKCD	DAPK1	0.02919708
IKBKB	CAMKK2	0.02919708
MAPK13	MAPK6	0.02919708
MTOR	MAPK3	0.029166667
PLK1	ATR	0.029166667
PRKCA	MAPK8	0.029154519
BCR	FGFR4	0.029126214
NTRK3	FGFR1	0.029126214
FGFR4	KDR	0.029126214
MARK4	WNK1	0.029126214
MARK2	RIPK1	0.029126214
PRKCQ	RIPK1	0.029126214
CSNK1E	RIOK2	0.029126214
MAP3K5	PIK3R4	0.029126214
MAP2K2	TAOK2	0.029126214
NPR1	TAOK2	0.029126214
TAOK2	STK24	0.029126214
AKT2	ULK2	0.029126214
TEC	TGFBR2	0.029126214
ALK	MYLK	0.029126214
PRKD1	ROCK1	0.029126214
RIPK3	PHKG1	0.029126214
ZAP70	BRD4	0.029126214
PTK2	CDK1	0.029100529
PRKCD	MAPK14	0.029090909
PRKACA	PRKG1	0.029090909
JAK2	FGFR4	0.029069767
LYN	BRAF	0.029069767
MST1R	PRKCE	0.029069767
DYRK1B	MAPK14	0.029069767
RAF1	PAK3	0.029045643
CSNK2A1	RPS6KA5	0.029045643
RAF1	CDK4	0.029045643
MAPK13	PRKDC	0.029045643
IKBKB	CSNK2A1	0.029032258
ALK	INSRR	0.028985507
NTRK1	TIE1	0.028985507
NTRK1	EPHA5	0.028985507
NTRK1	EPHB4	0.028985507
NTRK1	NEK8	0.028985507
PDPK1	SGK1	0.028985507
FLT1	MAP3K4	0.028985507
MAP3K3	MAP2K3	0.028985507
STK39	MAPK11	0.028985507
ALK	MAPK14	0.028985507
GAK	CSNK1E	0.028985507
AKT3	GSK3A	0.028985507
SYK	RPS6KA1	0.028985507
PRKCI	RPS6KA2	0.028985507
RPS6KB1	RPS6KA2	0.028985507
PAK1	MKNK2	0.028985507
ALK	DAPK1	0.028985507
AKT2	CDK5	0.028985507
MAP3K7	CDK7	0.028985507
RIOK2	PIK3R4	0.028985507
CDK6	PIM1	0.028985507
DYRK1A	TAOK1	0.028985507
RPS6KA5	ERN1	0.028985507
CDK6	AURKB	0.028985507
AKT3	HIPK2	0.028985507
FLT3	STK11	0.028985507
MAP3K6	PRKAA1	0.028985507
CDC7	ACVRL1	0.028985507
SRPK1	ACVR2A	0.028985507
MST1R	ACVR2A	0.028985507
NEK8	BMPR2	0.028985507
PRKAA1	EIF2AK1	0.028985507
PAK4	MAP3K11	0.028985507
ERN1	MAP3K11	0.028985507
AKT2	MAP3K12	0.028985507
LRRK2	ROCK2	0.028985507
MAP3K3	CAMK2D	0.028985507
ACVRL1	CAMK2G	0.028985507
CAMK2G	GRK5	0.028985507
IRAK1	MOK	0.028985507
WNK1	PIM2	0.028985507
ABL1	ERBB4	0.028938907
FES	RAF1	0.028901734
ITK	RAF1	0.028901734
PRKCD	PRKACB	0.028901734
NTRK1	ATM	0.028901734
ATM	AURKA	0.028901734
EGFR	CAMK2A	0.028888889
HCK	PRKCA	0.028880866
BMX	FGFR1	0.028846154
FGR	PDGFRA	0.028846154
MATK	ERBB2	0.028846154
INSR	KSR1	0.028846154
NEK6	RPS6KB1	0.028846154
RIPK1	EIF2AK2	0.028846154
BCR	MAP2K3	0.028846154
PRKCQ	MAPK10	0.028846154
MAP2K4	MAPK12	0.028846154
MAP2K7	MAST3	0.028846154
CSNK2A2	RPS6KA2	0.028846154
CSNK2A2	RPS6KA4	0.028846154
MARK2	IRAK1	0.028846154
GSK3A	IRAK1	0.028846154
RPS6KA5	IRAK1	0.028846154
ABL2	CDK5	0.028846154
MAP3K2	CHEK1	0.028846154
BUB1	PIM1	0.028846154
ZAP70	TAOK2	0.028846154
MAP2K2	STK3	0.028846154
AXL	TGFBR2	0.028846154
CSNK2A2	OXSR1	0.028846154
IRAK1	MAP3K11	0.028846154
MAP3K7	MAP3K12	0.028846154
RIPK2	LRRK2	0.028846154
MST1R	CAMK2A	0.028846154
PRKX	CAMK2A	0.028846154
PTK2	IKBKB	0.028806584
PDPK1	MAST3	0.028806584
ZAP70	MAST3	0.028806584
FGR	BTK	0.028776978
KIT	MAP2K2	0.028776978
FLT1	PAK2	0.028776978
ABL2	PAK1	0.028776978
LCK	GSK3B	0.028776978
RAF1	KSR2	0.028776978
PRKCB	MST4	0.028776978
RIPK2	TGFBR2	0.028776978
PRKCZ	TGFBR1	0.028776978
CSNK2A2	CAMK2G	0.028776978
CAMK2G	PRKG1	0.028776978
ABL1	ITK	0.028753994
MAPK3	CDK2	0.028753994
FES	PTK2	0.028735632
RAF1	EIF2AK2	0.028735632
PRKCB	PRKACB	0.028735632
RIOK2	TAF1	0.028735632
ATR	TP53RK	0.028735632
TRIM24	DDR2	0.028735632
TAF1	TNK2	0.028735632
PRKCA	PAK4	0.028688525
AKT1	CDK8	0.028688525
MAP3K1	MAPK3	0.02866242
MAPK1	IRAK1	0.02866242
MET	MAPK1	0.028653295
SRPK1	MAPK15	0.028571429
CLK1	MAPK15	0.028571429
STK16	DSTYK	0.028571429
CLK1	LTK	0.028571429
STK39	FER	0.028571429
BMX	FYN	0.028571429
NEK6	PDK1	0.028571429
PRKD1	TXK	0.028571429
PDPK1	TEC	0.028571429
MAPK15	HCK	0.028571429
TNK1	BCR	0.028571429
FER	FGFR1	0.028571429
SRPK1	TYRO3	0.028571429
HCK	TYRO3	0.028571429
GUCY2D	CSF1R	0.028571429
TYRO3	EPHA2	0.028571429
NTRK1	EPHA1	0.028571429
CSF1R	EPHA1	0.028571429
PDGFRA	EPHA3	0.028571429
TEK	MAP4K5	0.028571429
MAPK15	MST1R	0.028571429
PKN2	MAP2K5	0.028571429
MAP4K5	MAP2K5	0.028571429
MARK1	MAP2K5	0.028571429
DDR1	PRKCH	0.028571429
JAK2	PRKCQ	0.028571429
JAK2	PRKCE	0.028571429
PDGFRB	PRKCZ	0.028571429
TXK	RPS6KB2	0.028571429
ABL2	RPS6KB2	0.028571429
CDK11A	RPS6KB1	0.028571429
RPS6KB2	AKT1	0.028571429
KIT	CHUK	0.028571429
BCR	IKBKB	0.028571429
SGK1	IKBKB	0.028571429
PRKCD	MAP3K14	0.028571429
PTK2	EIF2AK2	0.028571429
EPHB1	PAK6	0.028571429
SIK1	PAK4	0.028571429
CDK18	PAK4	0.028571429
EIF2AK2	PAK4	0.028571429
CSF1R	MAP3K5	0.028571429
PAK2	MAP3K5	0.028571429
EPHA1	MAP3K4	0.028571429
BRAF	MAP3K4	0.028571429
PRKCD	MAP3K4	0.028571429
EPHB6	MAP2K4	0.028571429
ABL2	MAPK9	0.028571429
EIF2AK2	MAPK10	0.028571429
PAK1	CSNK2A2	0.028571429
