source	target	weight
PAK7	PIM1	0.05
TLK1	PIM1	0.05
CDK9	CDK6	0.05
CDK14	CDK4	0.05
NTRK2	CSF1R	0.05
KSR1	JAK2	0.05
RPS6KA5	JAK2	0.05
NTRK2	FGFR3	0.05
ITK	FGFR4	0.05
PRKD1	PDGFRB	0.05
PRKD1	ABL1	0.05
PHKG1	ABL2	0.05
ITK	PTK2	0.05
TEC	PTK2B	0.05
ZAP70	PTK2B	0.05
ABL1	PTK2B	0.05
PRKCI	MATK	0.05
PRKCI	TYRO3	0.05
MAPK7	PDK2	0.05
DAPK3	MAP2K5	0.05
PDGFRA	PDPK1	0.05
RPS6KB1	AKT2	0.05
CSNK1A1L	PTK6	0.05
TYK2	PTK6	0.05
ABL2	BLK	0.05
CSNK1G2	FER	0.05
HSPB8	MAP3K8	0.05
MAPKAPK2	MAP3K8	0.05
TSSK4	MAP3K8	0.05
MYLK	ADRBK1	0.05
PRKD1	ROCK1	0.05
MYLK	ROCK1	0.05
TYK2	IKBKE	0.05
PBK	IRAK1	0.05
RPS6KA4	IRAK1	0.05
PRKCI	IRAK4	0.05
PAK1	PAK3	0.05
MAP3K2	MAP4K1	0.05
BCR	EPHB2	0.05
STK4	EPHB2	0.05
CDK9	TTK	0.05
KIT	TTK	0.05
MAP4K1	TTK	0.05
PLK3	GRK6	0.05
DYRK1A	PLK2	0.05
RAF1	RIPK4	0.05
ITK	KDR	0.05
EEF2K	LIMK1	0.05
RAF1	INSRR	0.05
CAMK2A	MAPK3	0.049822064
PRKCZ	ABL1	0.04964539
CDK5	DYRK1A	0.04950495
SGK1	PRKCQ	0.04950495
LYN	MAP4K1	0.04950495
CSNK1E	CDK2	0.049490539
SRC	PTK2	0.049469965
MAPKAPK2	GSK3A	0.049382716
PRKCD	EGFR	0.049261084
PRKAA1	CAMK4	0.049180328
BRAF	PAK1	0.049180328
MAP3K7	PRKD1	0.049180328
CAMK1	PRKD1	0.049180328
SYK	FGFR1	0.049180328
PDPK1	ADRBK1	0.049180328
AKT1	SRC	0.049040512
PRKCD	LCK	0.049019608
MTOR	MAPK14	0.048979592
MAPK3	JAK2	0.048888889
EEF2K	STK11	0.048780488
PRKAA1	CAMK1G	0.048780488
CAMK2B	RPS6KA2	0.048780488
CAMK2B	MAPK7	0.048780488
CAMK2G	PAK1	0.048780488
RPS6KA5	PRKCI	0.048780488
STK11	PLK3	0.048780488
CHEK1	DYRK1A	0.048780488
CAMK2B	PRKG2	0.048780488
CAMK4	HIPK2	0.048780488
CHEK2	CDK4	0.048780488
MAPK8	ABL1	0.048780488
RET	PTK2B	0.048780488
YES1	PTK2B	0.048780488
PAK2	MATK	0.048780488
PAK2	TYRO3	0.048780488
MYLK	PDK1	0.048780488
JAK2	FES	0.048780488
MAP3K1	IKBKB	0.048780488
PIM1	IKBKB	0.048780488
PAK2	KDR	0.048780488
ATM	CHEK2	0.048648649
CSNK2A2	MAPK3	0.048611111
CDK1	SRC	0.048465267
RPS6KB1	MAPK3	0.04845815
PRKCH	PRKCZ	0.048387097
JAK2	PTK2B	0.048387097
PRKCE	ROCK2	0.048387097
PRKCD	ROCK2	0.048387097
CDK2	CDK5	0.048361934
CAMK2G	PRKACB	0.048275862
PAK1	ABL1	0.048275862
PRKAA1	AKT1	0.048192771
ABL1	KIT	0.048076923
CSNK2A1	SRC	0.047879617
RPS6KA3	ABL1	0.047835991
JAK2	SRC	0.04778157
CDK9	MAPKAPK5	0.047619048
TAOK2	MAP3K1	0.047619048
MAP3K5	MAP3K2	0.047619048
NEK1	RAF1	0.047619048
RET	NTRK1	0.047619048
TGFBR1	NTRK2	0.047619048
ICK	CDK7	0.047619048
CDK7	PKMYT1	0.047619048
MARK3	MINK1	0.047619048
EEF2K	BRSK1	0.047619048
MAP3K7	PRKAA2	0.047619048
PRKAA1	CAMK1D	0.047619048
RET	RPS6KB2	0.047619048
MELK	MAPK11	0.047619048
RPS6KA3	PAK1	0.047619048
KSR1	PRKCI	0.047619048
PHKG1	PRKCI	0.047619048
STK11	PRKCI	0.047619048
MAP2K2	DAPK1	0.047619048
ZAK	DAPK3	0.047619048
BRSK1	PLK3	0.047619048
PBK	PLK3	0.047619048
DAPK3	VRK2	0.047619048
PRKAA2	TP53RK	0.047619048
PRKAA2	STK17A	0.047619048
MAP3K1	EPHA3	0.047619048
MARK2	DYRK2	0.047619048
DAPK1	DYRK2	0.047619048
PKN1	DYRK2	0.047619048
ZAK	DYRK1A	0.047619048
PHKG2	DYRK1A	0.047619048
VRK2	DYRK1A	0.047619048
CAMK4	GSK3A	0.047619048
DAPK1	CSNK1A1L	0.047619048
DYRK2	CSNK1A1L	0.047619048
CDK9	CSNK1G3	0.047619048
VRK1	CSNK1G2	0.047619048
EEF2K	RPS6KA4	0.047619048
PASK	HIPK2	0.047619048
CAMK1G	HIPK2	0.047619048
SMG1	HIPK2	0.047619048
AURKC	PIM1	0.047619048
EPHA3	PIM1	0.047619048
MAP3K5	CDK6	0.047619048
CSNK1G2	CDK6	0.047619048
MAP3K1	EPHB1	0.047619048
HIPK2	EPHB1	0.047619048
RET	NLK	0.047619048
CDK7	YES1	0.047619048
MYLK	YES1	0.047619048
DYRK1B	YES1	0.047619048
RET	CSF1R	0.047619048
EIF2AK2	CSF1R	0.047619048
YES1	CSF1R	0.047619048
RET	FGR	0.047619048
DAPK3	MET	0.047619048
PIM1	BMX	0.047619048
VRK1	TEC	0.047619048
JAK2	FGFR3	0.047619048
BCR	KIT	0.047619048
DAPK3	AKT3	0.047619048
CAMKK1	PDK1	0.047619048
RET	PDPK1	0.047619048
MYLK	ILK	0.047619048
ITK	TNK2	0.047619048
ABL2	FES	0.047619048
RET	FER	0.047619048
JAK2	FER	0.047619048
PRKCI	STK10	0.047619048
TAOK1	MAP3K8	0.047619048
MST4	MAP3K8	0.047619048
MAP3K14	IKBKE	0.047619048
KIT	IKBKE	0.047619048
NLK	IRAK1	0.047619048
FGFR3	IRAK1	0.047619048
FER	IRAK1	0.047619048
PRKD2	STK4	0.047619048
SGK3	STK4	0.047619048
KIT	STK4	0.047619048
MAPKAPK5	MAP4K1	0.047619048
MAP2K4	MAP4K1	0.047619048
BCR	MAP4K1	0.047619048
STK4	MAP4K1	0.047619048
CSNK1G2	TTK	0.047619048
TEC	TTK	0.047619048
MAP3K8	CLK4	0.047619048
PDK1	NEK6	0.047619048
MAP3K8	RIPK3	0.047619048
CSNK2A2	MAPK1	0.047520661
GSK3B	SRC	0.047503045
MTOR	MAPK9	0.047393365
CSNK2A2	MAPK9	0.047368421
ATM	MAPK9	0.047297297
MAPK14	SRC	0.047267356
PRKCA	ABL1	0.047258979
YES1	ABL1	0.047169811
MAPK10	CDK5	0.047120419
MAPKAPK2	PRKG1	0.046979866
MAPK1	JAK2	0.046931408
CAMK2D	RPS6KB1	0.046875
PAK1	CDC42BPA	0.046875
CAMK2D	AURKB	0.046875
AURKA	CHEK1	0.046875
PRKDC	SRC	0.046770601
CDK5	CSNK1G1	0.046728972
PRKAA2	CAMK4	0.046511628
CAMK2D	RPS6KA2	0.046511628
MAPK8	PRKG1	0.046511628
AURKB	PBK	0.046511628
CAMK2D	PRKG2	0.046511628
MAP3K2	JAK2	0.046511628
PRKD1	LYN	0.046511628
PRKD1	EGFR	0.046511628
PRKACA	ABL1	0.046511628
ITK	PTK2B	0.046511628
BTK	CSK	0.046511628
PAK1	PDK1	0.046511628
PKN1	ROCK1	0.046511628
PIM1	CHUK	0.046511628
PRKCA	EGFR	0.046468401
RPS6KA1	MAPK8	0.046357616
CAMK2A	AKT1	0.046357616
ERBB2	FYN	0.046357616
PRKDC	PLK1	0.046332046
RAF1	LYN	0.046296296
CDK1	ABL1	0.046255507
STK11	PRKAA1	0.046153846
CAMK2G	PRKCG	0.046153846
PRKCD	PTK2B	0.046153846
INSR	KIT	0.046153846
ADRBK1	ROCK1	0.046153846
PRKDC	ABL1	0.045936396
PRKCE	SGK1	0.04587156
GSK3A	SGK1	0.04587156
CSF1R	IGF1R	0.04587156
FGR	EGFR	0.04587156
CSNK1A1	ABL1	0.045714286
MAPK9	PRKCD	0.045643154
CDK9	BMPR1B	0.045454545
MAPKAPK5	MAP3K5	0.045454545
MAP3K6	MAP3K1	0.045454545
RET	BRAF	0.045454545
MAP3K14	MAP2K2	0.045454545
MAP3K1	NTRK3	0.045454545
RAF1	NTRK3	0.045454545
CDK8	CDK7	0.045454545
MAP3K1	ARAF	0.045454545
MAPKAPK5	MINK1	0.045454545
MAP2K4	MINK1	0.045454545
BCR	MINK1	0.045454545
RET	CAMKK1	0.045454545
CAMK2B	MAPKAPK2	0.045454545
EEF2K	RPS6KB2	0.045454545
MAPKAPK2	MAPKAPK3	0.045454545
BRSK1	MAPK11	0.045454545
MARK1	MAPK13	0.045454545
PHKG2	MAPK13	0.045454545
MARK1	MAPK12	0.045454545
PHKG2	MAPK12	0.045454545
MAPK8	PRKACB	0.045454545
MAPK13	ABL1	0.045454545
MAPK13	PRKD3	0.045454545
PRKD3	PRKD1	0.045454545
CAMK2B	PRKCE	0.045454545
PRKD1	PRKCZ	0.045454545
EEF2K	MYLK	0.045454545
CDK9	DAPK1	0.045454545
MYLK	AURKB	0.045454545
NEK2	AURKA	0.045454545
MAPKAPK2	CHEK1	0.045454545
PRKAA1	CHEK2	0.045454545
DAPK3	CHEK2	0.045454545
ATR	PLK3	0.045454545
CDK7	SMG1	0.045454545
CDK7	EPHA3	0.045454545
MAPKAPK2	EPHA3	0.045454545
CDK9	DYRK2	0.045454545
VRK1	EIF2AK2	0.045454545
MKNK1	DYRK1A	0.045454545
PAK4	DYRK1A	0.045454545
PHKG1	DYRK1A	0.045454545
CHEK2	DYRK1A	0.045454545
GSK3B	CSNK1D	0.045454545
AKT1	CSNK1D	0.045454545
CDK9	CSNK1A1L	0.045454545
MAPKAPK5	CSNK1G2	0.045454545
BCR	CSNK1G2	0.045454545
RPS6KA2	RPS6KA4	0.045454545
PRKG2	RPS6KA4	0.045454545
GSK3A	TAF1	0.045454545
RPS6KA5	HIPK2	0.045454545
CAMK1D	HIPK2	0.045454545
DYRK3	HIPK2	0.045454545
MAP3K6	PIM1	0.045454545
ARAF	PIM1	0.045454545
MAPK11	CDK14	0.045454545
CDK6	YES1	0.045454545
PLK3	FGR	0.045454545
MAPKAPK5	TEC	0.045454545
CSNK1G3	TEC	0.045454545
EIF2AK2	JAK3	0.045454545
YES1	JAK3	0.045454545
SIK1	JAK1	0.045454545
RET	ALK	0.045454545
DYRK2	PDGFRA	0.045454545
PTK2	PDGFRB	0.045454545
TRIO	PDGFRB	0.045454545
MAPKAPK5	ZAP70	0.045454545
MAP2K4	ZAP70	0.045454545
ERBB4	ABL2	0.045454545
MAPK15	CSK	0.045454545
MYLK	PAK2	0.045454545
TYK2	KIT	0.045454545
PRKD1	TYRO3	0.045454545
MAP3K1	EPHA4	0.045454545
FGFR4	FGFR1	0.045454545
TYRO3	FGFR1	0.045454545
MAPK12	PDK2	0.045454545
FGFR1	PDK2	0.045454545
PRKCI	PDPK1	0.045454545
CSNK1G2	PTK6	0.045454545
JAK2	PTK6	0.045454545
CAMKK1	ILK	0.045454545
PAK1	ILK	0.045454545
PRKCI	FES	0.045454545
ITK	FES	0.045454545
PDGFRA	ADRBK1	0.045454545
MAP3K14	PRKCQ	0.045454545
MAP3K8	CHUK	0.045454545
JAK1	IKBKB	0.045454545
VRK1	IRAK1	0.045454545
ALK	IRAK1	0.045454545
CDK7	LATS1	0.045454545
MAP3K8	LATS1	0.045454545
MAP3K8	STK4	0.045454545
MAP2K2	MAP4K1	0.045454545
DAPK1	MAP4K1	0.045454545
TYK2	MAP4K1	0.045454545
KIT	EPHB2	0.045454545
MAP4K1	EPHB2	0.045454545
EIF2AK2	TTK	0.045454545
DYRK1A	GRK6	0.045454545
PDGFRB	MAST3	0.045454545
RAF1	DMPK	0.045454545
CDK4	NEK6	0.045454545
GSK3A	ABL1	0.045112782
PRKAA1	MTOR	0.045045045
PDGFRB	LYN	0.045045045
JAK3	LCK	0.045045045
PLK3	CSNK1D	0.04494382
RPS6KA1	IKBKB	0.04494382
MTOR	CDK1	0.044905009
AKT1	SGK3	0.044843049
MAPK9	GSK3A	0.044692737
RPS6KA5	MAPK1	0.044609665
MAP2K2	MAPK3	0.044554455
CSNK1D	FYN	0.044554455
MAP3K7	CAMK4	0.044444444
CAMK2G	RPS6KA2	0.044444444
RPS6KA5	PRKCE	0.044444444
ABL1	PRKCE	0.044444444
NUAK1	PRKCI	0.044444444
CAMK2G	PRKG2	0.044444444
MAPKAPK2	TAF1	0.044444444
STK11	PIM1	0.044444444
MAP2K2	JAK2	0.044444444
ERBB2	PDGFRB	0.044444444
FGR	FYN	0.044444444
MAPK3	PDK1	0.044444444
AURKA	STK10	0.044444444
RPS6KA5	MAP3K8	0.044444444
MINK1	ADRBK1	0.044444444
PRKCD	ADRBK1	0.044444444
MAP3K7	IKBKB	0.044444444
AURKB	TTK	0.044444444
RPS6KB1	NEK6	0.044444444
CDK1	SRC	0.044386423
IGF1R	KIT	0.044247788
EGFR	KIT	0.044247788
NUAK1	PRKAA1	0.044117647
CAMK2D	PRKG1	0.044117647
RPS6KA2	PAK1	0.044117647
CAMK2D	PRKCE	0.044117647
PRKD1	GSK3A	0.044117647
CHEK2	GSK3A	0.044117647
PRKCD	IGF1R	0.044117647
JAK2	PDK1	0.044117647
PRKCG	ADRBK1	0.044117647
PRKDC	FYN	0.044025157
DYRK1A	CSNK1D	0.043956044
TEC	IGF1R	0.043859649
ZAP70	IGF1R	0.043859649
CSNK1E	CDK1	0.043818466
CAMK2G	PRKACA	0.04379562
PRKCD	JAK2	0.04379562
PRKACA	PAK1	0.043778802
ATM	CHEK1	0.043715847
AMHR2	MAP3K7	0.043478261
MAP3K13	MAP3K7	0.043478261
NEK2	MAP3K1	0.043478261
EEF2K	MAP3K2	0.043478261
NEK2	RAF1	0.043478261
BMPR1B	NTRK2	0.043478261
MAP3K1	ZAK	0.043478261
RAF1	ZAK	0.043478261
RAF1	MARK1	0.043478261
MAP3K1	RPS6KA5	0.043478261
RAF1	RPS6KA5	0.043478261
BRSK2	PRKAA2	0.043478261
RPS6KA5	MAPKAPK2	0.043478261
PRKAA1	RPS6KB2	0.043478261
RPS6KA2	RPS6KB2	0.043478261
PRKAA2	MAPKAPK3	0.043478261
RPS6KB2	MAPK11	0.043478261
MAP2K6	MAPK13	0.043478261
PHKG1	MAPK13	0.043478261
PHKG1	MAPK12	0.043478261
PRKDC	CDK5	0.043478261
MAP3K1	MOS	0.043478261
RAF1	MOS	0.043478261
MAPKAPK2	MOS	0.043478261
MAPKAPK2	PRKD1	0.043478261
MINK1	DAPK1	0.043478261
PAK1	DAPK3	0.043478261
AURKA	PBK	0.043478261
MAP3K2	PLK3	0.043478261
BRAF	PLK3	0.043478261
MARK3	PLK3	0.043478261
MAP3K1	VRK2	0.043478261
PRKAA2	SMG1	0.043478261
PRKAA2	EPHA3	0.043478261
MAPKAPK5	EIF2AK2	0.043478261
WEE1	DYRK1A	0.043478261
PBK	DYRK1A	0.043478261
TP53RK	CSNK1G1	0.043478261
STK17A	CSNK1G1	0.043478261
EIF2AK2	CSNK1G3	0.043478261
DAPK1	CSNK1G2	0.043478261
DYRK2	CSNK1G2	0.043478261
CSNK1G1	GAK	0.043478261
RPS6KB1	SGK2	0.043478261
PRKCH	SGK2	0.043478261
CAMK1	TSSK4	0.043478261
CDK7	TAF1	0.043478261
RPS6KA5	HIPK2	0.043478261
CHEK2	HIPK2	0.043478261
VRK2	HIPK2	0.043478261
RPS6KA4	CDK3	0.043478261
MAPK13	UHMK1	0.043478261
PRKAA1	DYRK1B	0.043478261
ZAK	PIM1	0.043478261
RPS6KA5	PIM1	0.043478261
CHEK2	PIM1	0.043478261
DAPK3	CDK14	0.043478261
DYRK1A	CDK14	0.043478261
CDK3	CDK14	0.043478261
PLK3	CDK6	0.043478261
MAPK11	ERBB4	0.043478261
PRKCI	FGR	0.043478261
DAPK1	TEC	0.043478261
DYRK2	TEC	0.043478261
CSNK1A1L	TEC	0.043478261
NTRK2	TYK2	0.043478261
RPS6KB1	JAK1	0.043478261
PLK3	ALK	0.043478261
ITK	FGFR3	0.043478261
HIPK2	FGFR4	0.043478261
CDC42BPA	PDGFRA	0.043478261
JAK2	PDGFRA	0.043478261
YES1	PDGFRB	0.043478261
FLT3	PDGFRB	0.043478261
TYK2	ZAP70	0.043478261
CSNK1G1	ABL1	0.043478261
ALK	ABL2	0.043478261
SYK	PTK2	0.043478261
LYN	PTK2	0.043478261
EPHB1	CSK	0.043478261
BCR	PAK2	0.043478261
CDC42BPA	KIT	0.043478261
CSK	DDR2	0.043478261
RAF1	TYRO3	0.043478261
FGFR1	PDPK1	0.043478261
MAP3K7	AKT2	0.043478261
CSNK1G1	AKT2	0.043478261
RET	PTK6	0.043478261
PTK6	ILK	0.043478261
MAPK11	FER	0.043478261
MAP3K11	MAP3K8	0.043478261
NTRK3	MAP3K8	0.043478261
ARAF	MAP3K8	0.043478261
DYRK3	MAP3K8	0.043478261
TAF1	MAP3K8	0.043478261
RET	ADRBK1	0.043478261
EIF2AK2	ADRBK1	0.043478261
YES1	ADRBK1	0.043478261
SIK1	ROCK2	0.043478261
PAK2	ROCK1	0.043478261
ILK	ROCK1	0.043478261
RET	PRKCQ	0.043478261
JAK1	CHUK	0.043478261
RET	TBK1	0.043478261
EIF2AK2	TBK1	0.043478261
ILK	TBK1	0.043478261
EIF2AK2	IKBKE	0.043478261
MAPKAPK5	IRAK1	0.043478261
MAP2K4	IRAK1	0.043478261
ADRBK1	IRAK1	0.043478261
TBK1	IRAK1	0.043478261
IKBKE	IRAK1	0.043478261
KIT	MAP4K1	0.043478261
DAPK3	GRK5	0.043478261
AURKA	GRK5	0.043478261
RAF1	KDR	0.043478261
PRKCA	SGK1	0.043392505
CDK1	PRKACB	0.043338684
PRKCA	PRKACB	0.0433213
MAPK8	GSK3A	0.0433213
MAPKAPK2	MAPK8	0.043165468
PDGFRA	FYN	0.043165468
MAPK1	FYN	0.043126685
PRKCD	EIF2AK2	0.043103448
MAPKAPK2	CSNK1D	0.043103448
YES1	LCK	0.043103448
CSNK2A1	MAPK10	0.04302926
PRKCB	CSNK1D	0.042944785
CDK5	EGFR	0.042780749
RPS6KA5	CAMK2A	0.042735043
ITK	IGF1R	0.042735043
FYN	PAK2	0.042682927
AKT1	ABL1	0.042622951
CAMKK1	PRKAA1	0.042553191
MARK2	RPS6KB1	0.042553191
MAPKAPK2	PRKACA	0.042553191
DAPK1	AURKB	0.042553191
RPS6KB1	PKN1	0.042553191
CDK7	CHEK2	0.042553191
CHEK1	PLK1	0.042553191
AURKB	DYRK2	0.042553191
RPS6KA3	CSNK1D	0.042553191
CHEK1	CSNK1G1	0.042553191
PRKCG	SGK3	0.042553191
PRKAA1	CDK6	0.042553191
PRKD1	FGR	0.042553191
RPS6KA5	JAK1	0.042553191
JAK2	ZAP70	0.042553191
CDK5	LCK	0.042553191
TYK2	PAK2	0.042553191
PRKD1	FER	0.042553191
MAPKAPK2	STK10	0.042553191
EEF2K	ADRBK1	0.042553191
PRKD1	PAK3	0.042553191
MAPKAPK2	LIMK1	0.042553191
MAPK8	PLK1	0.04248366
CSNK1E	CDK1	0.042424242
CHEK1	ABL1	0.042372881
ABL1	PTK2	0.042372881
CAMK2G	RPS6KA3	0.042328042
CDK7	ATR	0.042253521
CAMK2B	PRKACB	0.042253521
BTK	INSR	0.042253521
JAK2	PAK2	0.042253521
PRKCZ	ROCK2	0.042253521
ATM	PRKCD	0.042145594
RPS6KA5	SGK1	0.042105263
LYN	MATK	0.042105263
CAMK2A	PRKD1	0.042016807
RPS6KB1	CSNK1A1	0.042016807
CAMK2A	PTK2B	0.042016807
IGF1R	FGFR1	0.042016807
MAPK1	LYN	0.041916168
RPS6KA3	CSNK1A1	0.041763341
MKNK1	MAP3K1	0.041666667
RAF1	PAK4	0.041666667
MAPKAPK5	PRKAA1	0.041666667
KSR2	PRKAA2	0.041666667
RPS6KA5	CAMK1	0.041666667
CAMK1	CAMK2B	0.041666667
BRSK1	MAPKAPK2	0.041666667
BRAF	RPS6KA2	0.041666667
CAMKK1	MAPK7	0.041666667
MTOR	PRKDC	0.041666667
CSNK2A2	MAPK8	0.041666667
BRAF	PRKD1	0.041666667
MAPKAPK2	PRKCD	0.041666667
BRAF	PRKCI	0.041666667
MARK3	PRKCI	0.041666667
CAMK1	CIT	0.041666667
RET	DAPK1	0.041666667
CDK9	AURKB	0.041666667
CDK7	VRK2	0.041666667
RET	DYRK2	0.041666667
MARK2	EIF2AK2	0.041666667
DAPK1	EIF2AK2	0.041666667
PKN1	EIF2AK2	0.041666667
GSK3B	CSNK1A1	0.041666667
CDK5	CSNK1A1	0.041666667
CDK5	CSNK1A1L	0.041666667
EIF2AK2	CSNK1A1L	0.041666667
PRKAA1	CSNK1G3	0.041666667
PLK3	CSNK1G3	0.041666667
CDK9	CSNK1G2	0.041666667
MAP3K14	CSNK1G2	0.041666667
MAPK11	RIPK1	0.041666667
RPS6KB1	SGK3	0.041666667
MAPKAPK2	RPS6KA4	0.041666667
CAMK4	TSSK4	0.041666667
PRKAA2	TAF1	0.041666667
DAPK3	DYRK1B	0.041666667
DYRK1A	DYRK1B	0.041666667
KSR1	PIM1	0.041666667
UHMK1	PIM1	0.041666667
MAPK13	CDK14	0.041666667
MAPK12	CDK14	0.041666667
MAP2K2	CDK4	0.041666667
DYRK1A	NLK	0.041666667
RPS6KA2	ERBB3	0.041666667
MAPK11	ERBB3	0.041666667
PRKCI	ERBB3	0.041666667
BMPR1B	YES1	0.041666667
DYRK2	YES1	0.041666667
DYRK1A	FGR	0.041666667
TP53RK	BTK	0.041666667
STK17A	BTK	0.041666667
CDK9	TEC	0.041666667
ITK	JAK3	0.041666667
EIF2AK2	TYK2	0.041666667
EPHA3	JAK1	0.041666667
EPHB1	JAK1	0.041666667
CDK5	JAK2	0.041666667
PRKCH	JAK2	0.041666667
YES1	JAK2	0.041666667
DYRK1A	FGFR3	0.041666667
NTRK2	PDGFRA	0.041666667
EPHA3	PDGFRB	0.041666667
EPHB1	PDGFRB	0.041666667
PDGFRA	ZAP70	0.041666667
FGFR4	HCK	0.041666667
BCR	ABL2	0.041666667
PRKD2	ABL2	0.041666667
ZAP70	KIT	0.041666667
PAK2	KIT	0.041666667
PDGFRB	DDR2	0.041666667
PDGFRB	FGFR2	0.041666667
HCK	PDPK1	0.041666667
MAP2K2	ILK	0.041666667
DAPK1	ILK	0.041666667
PKN1	ILK	0.041666667
RAF1	TNK2	0.041666667
PRKCE	FER	0.041666667
PIM1	STK10	0.041666667
NEK2	MAP3K8	0.041666667
PAK1	MAP3K8	0.041666667
MOS	MAP3K8	0.041666667
RPS6KB1	ROCK2	0.041666667
CAMK2B	ROCK2	0.041666667
CIT	ROCK2	0.041666667
MST4	ROCK2	0.041666667
CAMK4	CHUK	0.041666667
MAP3K13	IKBKB	0.041666667
SIK1	IKBKB	0.041666667
DYRK2	IRAK1	0.041666667
ZAP70	MAP4K1	0.041666667
PAK2	MAP4K1	0.041666667
MAP3K8	CLK1	0.041666667
PIM1	GRK6	0.041666667
MAPKAPK2	GRK5	0.041666667
MAPK7	NEK6	0.041666667
CSNK1E	MAPK14	0.04159132
RPS6KA1	PRKCA	0.041584158
RPS6KB1	RPS6KA3	0.041558442
ATR	MAPK8	0.041522491
PRKG1	AURKB	0.04137931
PRKAA1	RPS6KA3	0.041343669
RAF1	LCK	0.041322314
MTOR	CDK1	0.041284404
RPS6KA5	MAPK3	0.041284404
CAMK2A	PRKCD	0.041237113
WEE1	LYN	0.041237113
LYN	FES	0.041237113
PRKDC	CHEK2	0.04109589
CAMK2A	FYN	0.04109589
MAPK8	FYN	0.04109589
PRKCE	ADRBK1	0.04109589
PLK1	PLK2	0.04109589
MTOR	CDK2	0.04107425
RPS6KA1	PRKCB	0.040880503
RPS6KA5	CAMK4	0.040816327
CAMK4	CAMK2B	0.040816327
BRAF	PRKCE	0.040816327
PRKCG	EIF2AK2	0.040816327
VRK1	GSK3A	0.040816327
PRKAA1	CSNK1A1L	0.040816327
GSK3A	CDK6	0.040816327
PRKD1	PDGFRB	0.040816327
CSF1R	LYN	0.040816327
MAPK3	IGF1R	0.040816327
ERBB2	PTK2	0.040816327
MAPK7	PDK1	0.040816327
PRKD1	PTK6	0.040816327
HCK	BLK	0.040816327
AKT2	CHUK	0.040816327
PRKD1	STK4	0.040816327
MTOR	GSK3B	0.040688576
PRKCA	IGF1R	0.040665434
PRKCE	CSNK1A1	0.040650407
PRKCD	CSK	0.040650407
LCK	CSK	0.040650407
MAPK3	FYN	0.040625
RPS6KA1	RPS6KB2	0.040540541
AKT1	SGK2	0.040540541
MAPKAPK2	ADRBK1	0.040540541
ATM	PLK3	0.040462428
MAPK1	IGF1R	0.040462428
CSNK1E	MAPK9	0.040441176
SRC	PAK2	0.04040404
RPS6KA1	PRKCQ	0.04040404
MAPK9	PRKG1	0.040322581
MAPKAPK2	CSNK1A1	0.040322581
PRKCZ	CSNK1D	0.040322581
PRKCD	JAK1	0.040322581
PRKCD	PDGFRB	0.040322581
JAK1	LCK	0.040322581
PRKACA	PRKD1	0.04028436
PRKACA	GSK3A	0.040189125
PRKCB	ROCK2	0.040145985
CDK8	MAP3K7	0.04
TAOK2	MAP3K7	0.04
MAP3K14	RET	0.04
ACVR1	CDK7	0.04
RAF1	WEE1	0.04
MAP3K5	MINK1	0.04
CDK9	PRKAA1	0.04
PHKG2	PRKAA2	0.04
CAMKK2	PRKAA2	0.04
NUAK1	PRKAA2	0.04
MARK3	MAPKAPK2	0.04
MAPKAPK5	RPS6KA2	0.04
RET	RPS6KB1	0.04
PRKAA1	RPS6KB1	0.04
MAPKAPK5	MAPK11	0.04
MAP3K4	MAPK13	0.04
RPS6KB2	MAPK13	0.04
MAP3K4	MAPK12	0.04
RPS6KB2	MAPK12	0.04
MAP2K4	MAPK7	0.04
BCR	MAPK7	0.04
CSNK2A2	MAPK10	0.04
PRKAA2	PRKD3	0.04
CAMK1	PRKD1	0.04
RPS6KA5	PRKCZ	0.04
PRKD2	PRKCI	0.04
EEF2K	DAPK1	0.04
CDK5	AURKA	0.04
PRKD1	PKN1	0.04
MAP2K2	PLK3	0.04
PKN1	PLK3	0.04
PRKAA2	VRK2	0.04
AURKA	DYRK2	0.04
PLK3	DYRK2	0.04
CDK9	EIF2AK2	0.04
MAP3K14	EIF2AK2	0.04
MAP3K2	DYRK1A	0.04
BRAF	DYRK1A	0.04
VRK1	DYRK1A	0.04
TTBK1	CSNK1G1	0.04
CHEK2	CSNK1G1	0.04
SMG1	CSNK1G1	0.04
EPHA3	CSNK1G1	0.04
PLK3	CSNK1A1L	0.04
GSK3A	CSNK1G3	0.04
PRKCE	SGK2	0.04
GSK3A	SGK2	0.04
SGK2	PRKG2	0.04
MAP3K1	RPS6KA4	0.04
RAF1	RPS6KA4	0.04
PBK	HIPK2	0.04
RPS6KA4	HIPK2	0.04
VRK1	CDK3	0.04
PBK	PIM1	0.04
RPS6KA4	PIM1	0.04
PIM1	CDK14	0.04
DAPK3	CDK6	0.04
CDK3	CDK6	0.04
AURKB	CDK4	0.04
CSNK1G2	TEC	0.04
MAP3K6	JAK1	0.04
PRKCQ	JAK1	0.04
SIK2	JAK1	0.04
SIK1	JAK1	0.04
PRKCH	PDGFRA	0.04
MAP3K5	ZAP70	0.04
NTRK2	ZAP70	0.04
MINK1	ZAP70	0.04
MAPK9	SRC	0.04
BTK	EGFR	0.04
CDK14	ABL1	0.04
MARK2	ABL2	0.04
PKN1	ABL2	0.04
DYRK2	ABL2	0.04
TYK2	ABL2	0.04
YES1	PAK2	0.04
