source	target	weight
PRKCB	PRKG1	0.110671937
MAP2K5	KDR	0.110655738
MAPKAPK3	RPS6KA5	0.110638298
EEF2K	PRKCQ	0.110638298
MAP2K2	CAMK2G	0.110638298
MAP2K2	ROCK2	0.110638298
MAPK14	RPS6KB2	0.11062591
PBK	NTRK1	0.110619469
MAP3K8	CDK5	0.110619469
EPHA2	RAF1	0.110609481
MAPKAPK3	ZAP70	0.110599078
CDK4	MAP2K4	0.110599078
PRKD2	BCR	0.110576923
STK17B	ZAP70	0.110576923
LRRK2	JAK1	0.110576923
EPHB1	CAMK2B	0.110576923
AATK	PRKACA	0.110576923
BTK	WEE1	0.110576923
PRKCD	CDK9	0.110576923
LYN	CAMK2D	0.110552764
CAMK2A	AKT3	0.110552764
MAPK6	PAK2	0.110526316
EPHB1	PRKCQ	0.110526316
ALK	GSK3A	0.110507246
MAP2K6	EEF2K	0.110497238
MKNK2	RPS6KA3	0.110497238
MAPKAPK3	RPS6KA3	0.110497238
EPHA4	TRIM28	0.110497238
MAPK6	PRKDC	0.110497238
MAP3K7	NUAK1	0.110497238
IRAK1	GSK3B	0.11048951
CSK	BTK	0.110465116
TBK1	IKBKB	0.110465116
STK24	PRKCQ	0.110465116
MAPK6	LIMK2	0.110465116
CDK4	PLK1	0.110465116
AURKB	CDK9	0.110465116
DAPK3	PLK1	0.110429448
MAPKAPK5	ATR	0.110429448
ADRBK1	CSNK2A1	0.110429448
DYRK1A	JAK2	0.110410095
MAPK9	RPS6KB2	0.110410095
BMX	GUCY2C	0.11038961
KSR1	MAPK10	0.11038961
INSR	ERBB4	0.11038961
PRKCA	TTN	0.11038961
JAK3	INSR	0.110367893
FGFR3	CDK2	0.110367893
MAPK15	MKNK1	0.110344828
MAPKAPK3	PRKD2	0.110344828
BRSK2	PRKD2	0.110344828
DAPK3	STK3	0.110344828
EPHB1	CAMK1	0.110344828
RET	SGK3	0.110344828
STK4	CDK10	0.110344828
RPS6KA1	CDK9	0.110328638
LRRK2	EGFR	0.110320285
CAMK4	EGFR	0.110320285
EIF2AK3	EGFR	0.110320285
LCK	LATS2	0.110320285
TGFBR1	LCK	0.110294118
PBK	ATM	0.110294118
RPS6KA4	TTK	0.110294118
EPHA4	CAMK1	0.110294118
MET	NUAK1	0.110294118
PDGFRA	ERBB4	0.110294118
PRKCB	SGK3	0.11026616
MAPK11	ERBB3	0.11023622
EPHA3	RPS6KA5	0.11023622
PTK6	FYN	0.11023622
OXSR1	SGK1	0.11023622
WNK4	MYLK	0.11023622
AATK	CAMK2D	0.11023622
ABL1	FER	0.11023622
DAPK1	CDK10	0.11023622
FES	CSNK2A1	0.11023622
CDK4	CHEK2	0.110192837
CDK4	MAPKAPK5	0.110169492
PBK	LRRK2	0.110169492
PBK	CAMK4	0.110169492
FGFR3	EIF2AK3	0.110169492
DAPK3	MAPK10	0.110169492
MAP2K2	SGK3	0.110169492
RPS6KB2	FER	0.110169492
MAPK10	PRKG1	0.110169492
PTK6	MAP3K5	0.110132159
MAP2K2	MOS	0.110132159
IRAK1	MAPK11	0.110091743
CASK	MAPK10	0.110091743
PLK2	MAPK10	0.110091743
MARK2	FLT3	0.110091743
TGFBR2	BRAF	0.110091743
BRSK1	LATS1	0.110091743
DYRK2	WEE1	0.110091743
JAK1	MYLK	0.110091743
CDK5	CDK7	0.110091743
CAMK2G	SGK3	0.110091743
DYRK1A	CSNK1E	0.110091743
BRAF	CSNK1E	0.110091743
MAP2K3	MARK3	0.110091743
LRRK2	PRKCD	0.110047847
CAMK4	PRKCD	0.110047847
MAPK15	PRKCE	0.110047847
ALK	CAMK2B	0.110047847
MAPK6	LIMK1	0.110047847
RPS6KA1	CSNK1E	0.110047847
PRKCA	SGK3	0.110032362
ULK1	PRKAA1	0.110019646
FGFR3	FLT4	0.11
EPHB1	PEAK1	0.11
FGFR2	EPHA2	0.11
FGFR3	TGFBR1	0.11
CAMKK2	MAPK10	0.11
HCK	CSF1R	0.11
BUB1B	CDK2	0.11
FLT4	PRKCD	0.11
DYRK2	MAP2K4	0.11
MAP3K3	PAK2	0.11
MAP2K3	PRKDC	0.11
ULK1	NUAK1	0.11
CHEK1	RPS6KB2	0.11
LATS1	FER	0.11
CAMK1	CDK10	0.11
VRK1	CSNK2A1	0.11
MAPKAPK3	PRKAA2	0.109965636
RET	AKT3	0.109965636
CDK4	MAP3K7	0.109947644
FES	PRKCZ	0.109947644
ULK1	PRKDC	0.109947644
KIT	FER	0.109947644
MAP4K1	MET	0.109929078
ILK	PAK1	0.109919571
ULK1	PRKCZ	0.109919571
RPS6KA4	PRKD1	0.109919571
RIOK2	MAP3K8	0.10989011
BUB1B	PINK1	0.10989011
ITK	FES	0.10989011
MAPK11	TNK2	0.10989011
CAMKK1	WNK4	0.10989011
KALRN	PAK1	0.10989011
EPHB1	PRKCI	0.10989011
RIOK2	LATS2	0.10989011
STK17B	LATS2	0.10989011
EPHA4	ABL2	0.10989011
FGFR2	MARK3	0.10989011
TEK	PRKAA1	0.109848485
CDK4	SGK1	0.109848485
ERN1	FLT3	0.10982659
PEAK1	JAK1	0.10982659
PLK1	SGK3	0.10982659
LYN	ERBB4	0.10982659
EEF2K	CSNK2A1	0.10982659
LRRK2	JAK2	0.109792285
STK38	MAPK3	0.109770808
MAPK4	MAP2K3	0.109756098
MAP3K2	MAP3K8	0.109756098
MAP3K3	ITK	0.109756098
MAPK6	CSK	0.109756098
PRKCG	CASK	0.109756098
MAP2K7	EPHB1	0.109756098
TIE1	MST1R	0.109756098
JAK3	DYRK1A	0.109756098
TLK1	TGFBR1	0.109756098
IRAK1	SIK2	0.109756098
EPHA3	SIK1	0.109756098
BMPR1A	ALK	0.109756098
FES	MAP2K2	0.109756098
MAP2K5	PAK3	0.109756098
FLT4	RPS6KA1	0.109756098
BRSK2	PRKCQ	0.109756098
NEK9	STK4	0.109756098
NEK6	PRKDC	0.109756098
MAPK8	CDK9	0.109756098
EPHB2	PKN1	0.109756098
HCK	ROCK2	0.109756098
MAP2K1	PAK4	0.109756098
BUB1	CDK7	0.109756098
PAK4	ABL2	0.109756098
EPHA4	GRK5	0.109756098
BMX	TEC	0.109756098
FES	PRKCA	0.109717868
PDGFRA	CAMK2B	0.109704641
SRC	CAMK1	0.109704641
DYRK1A	CAMK2A	0.109693878
CDK4	ADRBK1	0.109677419
AATK	ERBB3	0.109677419
PBK	DAPK1	0.109677419
DYRK2	PLK1	0.109677419
ULK1	ATR	0.109677419
STK24	PKN1	0.109677419
ERN1	PKN1	0.109677419
IRAK1	RPS6KB2	0.109677419
TRIM28	PIM1	0.109677419
EEF2K	MARK3	0.109677419
ADRBK1	TTN	0.109677419
MARK2	PRKDC	0.109649123
CSF1R	AKT3	0.109649123
EPHB2	PRKCZ	0.109625668
EPHB2	PRKD1	0.109625668
EPHB2	RAF1	0.109619687
EPHA4	RAF1	0.109619687
MAPK15	MAP2K5	0.109589041
MAP3K6	MST1R	0.109589041
ITK	PTK6	0.109589041
MAPK12	ERN1	0.109589041
MKNK2	DAPK1	0.109589041
BRSK2	DAPK1	0.109589041
STK17B	FGFR1	0.109589041
CDK6	CDK2	0.109589041
ERN1	PRKD1	0.109589041
FLT1	CAMK2B	0.109589041
PINK1	AURKB	0.109589041
EPHB1	TTK	0.109589041
CHEK2	AKT3	0.109589041
MAP2K5	STK38L	0.109589041
PRKD2	FER	0.109589041
PRKCG	PRKD3	0.109589041
DYRK1A	SRPK1	0.109589041
EPHA4	TEC	0.109589041
EPHB2	EPHA8	0.109589041
MAP2K3	PDPK1	0.109550562
ERN1	RET	0.109540636
TGFBR1	BRAF	0.10952381
MAP2K5	PRKCE	0.10952381
FGFR2	MAP2K4	0.10952381
SIK1	AURKB	0.10952381
PRKD2	AURKB	0.10952381
KALRN	AURKA	0.10952381
IGF1R	SGK3	0.10952381
STK38	MAPK1	0.109506619
IRAK1	TGFBR2	0.109489051
CSK	ADRBK1	0.109489051
IRAK1	CSNK1E	0.109489051
TGFBR2	RPS6KA3	0.109452736
CAMK4	LYN	0.109452736
VRK1	MAP2K4	0.109452736
RPS6KA3	CSNK1E	0.109452736
EPHA3	STK11	0.109433962
EPHA4	PRKCB	0.109433962
PAK7	BRSK2	0.109375
KSR2	FGFR2	0.109375
KSR1	PTK6	0.109375
MKNK2	GUCY2C	0.109375
BRSK2	GUCY2C	0.109375
FGFR3	FYN	0.109375
PTK6	PAK3	0.109375
EPHA2	INSR	0.109375
STK24	PAK2	0.109375
LYN	LATS2	0.109375
LATS2	CDK9	0.109375
TRIM28	CAMK2D	0.109375
MAPK10	SGK3	0.109375
MAP3K11	CDK10	0.109375
BMX	CSNK2A1	0.109375
FGFR3	TYK2	0.109375
KALRN	MUSK	0.109375
FGFR3	MST4	0.109375
ULK1	MAP4K3	0.109375
STK24	DCLK1	0.109375
INSR	DDR1	0.109324759
GSK3A	WEE1	0.109318996
ITK	LCK	0.109311741
HCK	IGF1R	0.109289617
FGFR2	BTK	0.109289617
MAP3K7	MOS	0.109289617
CDK4	MAP2K3	0.109243697
STK39	GSK3B	0.109243697
PTK6	WEE1	0.109243697
AATK	CSNK1E	0.109243697
TEK	MARK3	0.109243697
DYRK1A	MAP2K1	0.109223301
EPHA4	PDPK1	0.109195402
DYRK1A	PRKCQ	0.109195402
STK24	LIMK2	0.109195402
LRRK2	AURKB	0.109195402
ULK1	PLK1	0.109195402
ILK	PRKCD	0.109181141
PRKCD	ROCK2	0.109181141
MAPK9	NUAK1	0.10915493
INSR	WEE1	0.109144543
RPS6KA4	MAP4K1	0.109090909
STYK1	DYRK2	0.109090909
MAP3K3	ILK	0.109090909
EPHA3	TGFBR1	0.109090909
AATK	PRKD2	0.109090909
TGFBR2	PRKD2	0.109090909
CDK4	EEF2K	0.109090909
ILK	EEF2K	0.109090909
ILK	LCK	0.109090909
ERN1	ERBB2	0.109090909
PBK	PRKCI	0.109090909
TBK1	TRIM28	0.109090909
ULK1	CAMK2G	0.109090909
MST1R	PKN1	0.109090909
RPS6KA4	ROCK2	0.109090909
CAMK4	FER	0.109090909
TRIM28	FER	0.109090909
PEAK1	CDK10	0.109090909
EPHB1	MARK3	0.109090909
TEK	NPR1	0.109090909
NPR1	GRK7	0.109090909
PKN2	MYLK2	0.109090909
HCK	RIPK2	0.109090909
PLK2	TRPM6	0.109090909
EPHA3	PRKD1	0.109042553
INSR	TTN	0.109034268
MST1R	PRKCB	0.109022556
MERTK	ZAP70	0.109004739
AATK	MAP2K1	0.109004739
VRK1	PRKCE	0.109004739
SIK2	PRKCQ	0.109004739
WNK4	LIMK1	0.109004739
LYN	MYLK	0.109004739
MAPKAPK3	PRKCI	0.108974359
MAP3K3	STK3	0.108974359
GUCY2C	CAMK2D	0.108974359
PBK	PKN1	0.108974359
ILK	RPS6KA1	0.108958838
MAP2K6	CAMK2A	0.108958838
RPS6KB1	TTK	0.108955224
BRSK1	FYN	0.108949416
PBK	PRKCB	0.108949416
MAPK11	CAMK4	0.108910891
PINK1	AATK	0.108910891
MAP3K3	KALRN	0.108910891
MKNK1	MARK2	0.108910891
RPS6KA4	DAPK3	0.108910891
ITK	TEK	0.108910891
ILK	FGFR2	0.108910891
CDK4	PTK6	0.108910891
MAP4K1	PTK6	0.108910891
CAMKK1	BRAF	0.108910891
TEK	SRC	0.108910891
PBK	PRKCA	0.108910891
IKBKE	PRKCE	0.108910891
CDK6	LATS1	0.108910891
MAP2K3	STK38L	0.108910891
TRIM28	RPS6KB2	0.108910891
CAMK2B	CSNK1E	0.108910891
ALK	ABL2	0.108910891
MAP2K3	SLK	0.108910891
RPS6KB2	SRPK1	0.108910891
MST1R	EGFR	0.108892922
MARK2	IGF1R	0.108870968
MAPKAPK5	STK38	0.108843537
MARK2	ILK	0.108843537
MAPK6	ADRBK1	0.108843537
BRSK2	MAP3K11	0.108843537
MKNK2	PRKCA	0.108843537
FGFR2	STK3	0.108843537
EPHA3	EIF2AK2	0.108843537
MAPK9	ROCK2	0.108843537
EIF2AK3	RPS6KB2	0.108843537
ADRBK1	MOS	0.108843537
FLT1	CHEK2	0.10880829
TAOK2	AKT2	0.10880829
VRK1	AKT2	0.10880829
FLT1	PRKCI	0.10880829
AURKB	EIF2AK2	0.10880829
MAPK7	STK38L	0.10880829
STK38	AKT1	0.108721625
NEK2	BUB1	0.108695652
MAPK12	ICK	0.108695652
MAP3K2	MAP2K6	0.108695652
MAP2K3	CAMKK2	0.108695652
TAOK2	ILK	0.108695652
MKNK1	TEK	0.108695652
KALRN	FGFR2	0.108695652
ITK	BMX	0.108695652
JAK3	TGFBR2	0.108695652
BRSK1	GUCY2C	0.108695652
MERTK	KIT	0.108695652
KSR1	MAPK3	0.108695652
TGFBR1	MAP2K1	0.108695652
PDGFRA	PRKDC	0.108695652
BUB1B	EIF2AK2	0.108695652
ERBB3	EIF2AK2	0.108695652
MAPK14	MYLK	0.108695652
JAK2	CAMK2G	0.108695652
MST1R	PKN2	0.108695652
ULK1	STK38L	0.108695652
STK38	SGK3	0.108695652
PAK7	SGK2	0.108695652
RET	FER	0.108695652
EPHA5	ABL2	0.108695652
EPHB2	NPR1	0.108695652
MAP2K6	MAPK14	0.10866373
ERN1	MTOR	0.10864745
ULK1	PRKCD	0.108641975
ARAF	ZAP70	0.108597285
CDK4	CDK1	0.108597285
STK24	PRKCE	0.108597285
EPHB1	AKT2	0.108597285
ULK1	AURKA	0.108597285
AURKA	AKT3	0.108597285
CDK9	PKN1	0.108571429
CDK4	TEK	0.108527132
MAP4K1	TEK	0.108527132
MOK	PRKD2	0.108527132
ILK	SYK	0.108527132
TGFBR1	STK11	0.108527132
EPHA4	WEE1	0.108527132
BRSK1	MYLK	0.108527132
MAPK10	AKT3	0.108527132
FLT4	RPS6KB2	0.108527132
YES1	ERBB4	0.108527132
ALK	CSNK2A1	0.108527132
TGFBR2	EGFR	0.108499096
FES	RPS6KA1	0.108490566
NTRK1	PKN2	0.108490566
CDK2	NUAK1	0.108474576
IKBKE	MAP4K1	0.108433735
TRIO	BRSK2	0.108433735
MKNK2	ARAF	0.108433735
MAPKAPK3	ARAF	0.108433735
MKNK1	EPHA4	0.108433735
MERTK	DYRK1A	0.108433735
CSK	PTK6	0.108433735
MAP2K3	ADRBK1	0.108433735
KSR1	MAPK1	0.108433735
BRSK1	PRKCI	0.108433735
PINK1	STK4	0.108433735
PRKD2	LATS2	0.108433735
EEF2K	SGK3	0.108433735
FGFR3	ABL2	0.108433735
TRIM28	ERBB4	0.108433735
TAOK2	PRKG1	0.108433735
MAP3K3	NTRK3	0.108433735
FES	IKBKB	0.108401084
TNK2	CHEK2	0.108401084
BRSK1	PAK1	0.108401084
PRKDC	CAMK2D	0.108374384
BRAF	DDR1	0.108374384
MAP3K3	INSR	0.108359133
MAP2K5	STK38	0.108333333
CAMKK2	MARK2	0.108333333
CDK4	EPHB1	0.108333333
MAPKAPK5	ULK1	0.108333333
TIE1	ERBB3	0.108333333
DYRK2	CHEK1	0.108333333
TNK2	LATS2	0.108333333
ERN1	WEE1	0.108333333
WEE1	PAK4	0.108333333
CAMK1	FER	0.108333333
ATR	CDK10	0.108333333
STK39	MARK3	0.108333333
ERN1	PRKCD	0.108312343
GSK3A	CDK9	0.108303249
MAPKAPK5	MARK2	0.108280255
MAP3K3	ADRBK1	0.108280255
JAK3	PRKCQ	0.108280255
TEK	RPS6KB1	0.108270677
AATK	PDPK1	0.108262108
KALRN	CAMK2A	0.108247423
LIMK2	CDK9	0.108247423
LIMK2	CAMK2D	0.108247423
SIK1	FLT3	0.108225108
SIK2	PAK2	0.108225108
CAMK2B	EIF2AK2	0.108225108
MAP3K8	FYN	0.108208955
EPHA3	PAK3	0.108208955
EPHB1	MAPKAPK2	0.108208955
ABL1	ROCK2	0.108208955
RPS6KA4	CHEK1	0.10817942
RPS6KA4	ATM	0.108173077
FES	CDK1	0.10816777
MAPK10	GSK3B	0.108146067
NEK7	TLK1	0.108108108
BMPR1A	MAP3K2	0.108108108
MAPK12	PBK	0.108108108
MERTK	TBK1	0.108108108
MAP2K6	IRAK1	0.108108108
PINK1	CAMK4	0.108108108
MAPK15	TAOK2	0.108108108
PLK2	TEK	0.108108108
MAPK4	EPHB2	0.108108108
CDK4	EPHA4	0.108108108
MAPKAPK5	FGFR2	0.108108108
FLT4	TNK2	0.108108108
AATK	GUCY2C	0.108108108
DYRK1A	PAK3	0.108108108
MAP3K8	CHEK2	0.108108108
STK39	RPS6KB1	0.108108108
PBK	PRKCE	0.108108108
MAPK11	PRKCI	0.108108108
MAP3K8	STK4	0.108108108
FLT4	LATS1	0.108108108
TRIO	AURKB	0.108108108
STK17B	TTK	0.108108108
SIK2	PRKDC	0.108108108
CAMKK1	CDK9	0.108108108
STYK1	AKT3	0.108108108
FLT1	PKN2	0.108108108
BUB1	NUAK1	0.108108108
TNK2	PDK1	0.108108108
FLT3	CSNK1E	0.108108108
MAP3K11	FER	0.108108108
STYK1	ROR2	0.108108108
TNIK	ROR2	0.108108108
DYRK1A	CSNK1A1	0.108108108
ROR2	AXL	0.108108108
MUSK	EPHB3	0.108108108
CSNK2A2	DDR2	0.108108108
LATS1	ROCK1	0.108108108
MAP2K7	MYLK2	0.108108108
ICK	DCLK1	0.108108108
NEK2	MELK	0.108108108
TEC	MELK	0.108108108
MAPK4	PNCK	0.108108108
PRKCH	TRPM6	0.108108108
MUSK	IRAK4	0.108108108
STK17B	CDKL5	0.108108108
MAPK6	SYK	0.108
RPS6KA5	CAMK2G	0.108
ILK	BRAF	0.107981221
OXSR1	NTRK2	0.107981221
MKNK2	PRKCE	0.107981221
MAP2K6	CAMK2B	0.107981221
GUCY2C	TRIM28	0.107981221
MAP3K8	FGFR1	0.107954545
TNK2	PRKCI	0.107954545
PRKCI	LATS1	0.107954545
LYN	DDR1	0.107954545
IGF1R	CDK10	0.107954545
FLT1	RPS6KB1	0.107946027
EPHB1	CDK1	0.107929515
MAP3K3	STK38	0.107913669
MAPKAPK5	TEK	0.107913669
LRRK2	EIF2AK3	0.107913669
BMX	MAPK10	0.107913669
MAPK15	BCR	0.107913669
TAOK2	MAPK9	0.107913669
MAP4K1	MAP2K1	0.107913669
EPHA3	TTK	0.107913669
EGFR	CSNK2A1	0.107913669
MAP2K3	PRKAA1	0.107899807
MAP2K2	LATS1	0.107883817
FLT4	PDPK1	0.10787172
MAP2K3	DYRK2	0.107843137
CDK4	WNK4	0.107843137
ILK	WNK4	0.107843137
MAP3K3	PTK2B	0.107843137
ULK1	PTK2B	0.107843137
VRK1	CDK5	0.107843137
WNK4	CAMK2G	0.107843137
PTK6	SGK3	0.107843137
MAP3K3	MOS	0.107843137
PRKAA2	TTN	0.107843137
MAPK8	CAMK2D	0.107826087
RPS6KA4	EEF2K	0.107784431
SIK2	TTK	0.107784431
RPS6KA4	CAMK2A	0.107769424
MAP3K8	LRRK2	0.107692308
KSR2	STK24	0.107692308
MST1R	MAP3K7	0.107692308
MAPK15	BRAF	0.107692308
CSK	BRAF	0.107692308
MKNK2	IGF1R	0.107692308
TAOK2	MAPK7	0.107692308
EPHA4	JAK2	0.107692308
TGFBR1	MTOR	0.107692308
MAP2K6	PRKCA	0.107692308
DYRK1A	SGK1	0.107692308
BUB1	AURKA	0.107692308
AATK	PRKDC	0.107692308
JAK1	AKT3	0.107692308
ARAF	BLK	0.107692308
MKNK1	CDK10	0.107692308
DDR1	CDK10	0.107692308
MAK	ERBB4	0.107692308
EIF2AK2	ERBB4	0.107692308
ICK	MARK3	0.107692308
DAPK1	SRPK1	0.107692308
FGFR2	EPHB3	0.107692308
MARK3	MELK	0.107692308
KALRN	ZAP70	0.107623318
MST1R	CDK1	0.107623318
TGFBR2	MAP2K4	0.107623318
AATK	LIMK1	0.107623318
MST1R	CHEK1	0.107611549
MAP2K3	MARK2	0.107594937
MKNK1	FGFR3	0.107594937
MAP2K6	YES1	0.107594937
EPHA4	ADRBK1	0.107594937
ERN1	JAK2	0.107594937
MAPK11	LIMK2	0.107594937
EPHA2	AURKB	0.107594937
MKNK2	PLK1	0.107594937
IRAK1	TTK	0.107594937
CAMK4	EIF2AK2	0.107594937
EPHA4	PTK2B	0.107579462
EPHB1	CAMK2A	0.107579462
CAMKK1	KDR	0.107569721
TRIO	FYN	0.107569721
FGFR2	SYK	0.107569721
PBK	MAPKAPK2	0.107569721
MOK	CAMK4	0.107526882
TRIO	BRSK1	0.107526882
STK24	DAPK3	0.107526882
MAPK15	EPHB2	0.107526882
CASK	EPHB2	0.107526882
CSK	EPHA4	0.107526882
PRKCG	FGFR2	0.107526882
MAPK6	PTK6	0.107526882
DYRK2	ULK1	0.107526882
ITK	ALK	0.107526882
NEK6	MAPK7	0.107526882
FGFR2	JAK1	0.107526882
LRRK2	PRKCI	0.107526882
PKMYT1	LATS1	0.107526882
MERTK	LATS1	0.107526882
ICK	WEE1	0.107526882
PBK	NUAK1	0.107526882
MERTK	CSNK1E	0.107526882
WEE1	CDK10	0.107526882
EIF2AK3	SRPK1	0.107526882
RIOK2	CSNK2A1	0.107526882
TEK	IRAK4	0.107526882
RPS6KA4	PDGFRB	0.107491857
ULK1	CDK2	0.107491857
CASK	NTRK1	0.107476636
TBK1	PRKCE	0.107476636
PRKCA	TTK	0.107462687
IRAK1	CAMKK1	0.107438017
MAPKAPK5	EPHA4	0.107438017
DAPK3	STK39	0.107438017
MAPK6	RPS6KA5	0.107438017
ICK	STK3	0.107438017
BMX	SGK3	0.107438017
STK3	CDK10	0.107438017
KDR	ABL2	0.107438017
WNK4	CAMK2A	0.10741688
RPS6KA4	ABL1	0.107407407
STK38	BMX	0.10738255
STK39	MAPK10	0.10738255
ILK	PDGFRA	0.10738255
RPS6KA4	RAF1	0.10738255
PINK1	PKN1	0.10738255
MAP3K11	ERBB4	0.10738255
BMX	EEF2K	0.107344633
TBK1	BTK	0.107344633
CDK16	PRKCQ	0.107344633
MKNK1	CAMK2D	0.107344633
LYN	PRKG1	0.107344633
BRSK2	AURKA	0.107317073
PRKCQ	TTK	0.107317073
KIT	CAMK2G	0.107317073
MAP2K5	RPS6KA5	0.107296137
FGFR2	ABL1	0.107279693
PBK	MAPK9	0.107266436
MAP2K5	PRKAA2	0.107266436
DYRK1A	INSR	0.107255521
EPHA2	PDPK1	0.107246377
PRKCZ	SGK3	0.107238606
BMPR1A	PKDCC	0.107142857
EIF2AK4	MAPK4	0.107142857
MAP2K7	MKNK2	0.107142857
MAPKAPK5	HSPB8	0.107142857
MAPK15	STK24	0.107142857
DAPK2	CAMK4	0.107142857
TRPM7	TAOK2	0.107142857
PRKCG	TAOK2	0.107142857
LMTK2	TAOK2	0.107142857
TRPM7	VRK1	0.107142857
KSR1	STK17B	0.107142857
CAMKK2	EPHB2	0.107142857
MKNK1	EPHA3	0.107142857
PRKCG	EPHB1	0.107142857
CDK4	MST1R	0.107142857
MAP4K1	MST1R	0.107142857
ITK	MST1R	0.107142857
MAP2K5	FGFR2	0.107142857
MAP2K5	PTK6	0.107142857
CDK16	TNK2	0.107142857
CASK	WNK4	0.107142857
MAPKAPK5	STK39	0.107142857
CSK	STK39	0.107142857
MAP2K5	BCR	0.107142857
MAPK6	NTRK1	0.107142857
MAPK15	LYN	0.107142857
TNK2	ATM	0.107142857
DAPK3	STK11	0.107142857
CAMKK1	PRKCB	0.107142857
ARAF	PRKCB	0.107142857
CAMKK1	MAP3K5	0.107142857
IKBKE	JAK1	0.107142857
FLT4	PRKCI	0.107142857
PLK4	PLK1	0.107142857
BRSK2	WEE1	0.107142857
PRKCQ	ATR	0.107142857
GUCY2C	PRKDC	0.107142857
TGFBR1	EIF2AK2	0.107142857
STK3	CDK9	0.107142857
PRKCI	MYLK	0.107142857
OXSR1	CAMK2D	0.107142857
LATS2	CAMK1	0.107142857
MAP3K8	PKN1	0.107142857
RPS6KA2	PKN2	0.107142857
STK24	STK38L	0.107142857
ERN1	STK38L	0.107142857
FGFR1	CDK7	0.107142857
LATS1	CDK7	0.107142857
PKN2	SGK2	0.107142857
AKT2	FER	0.107142857
BLK	ABL2	0.107142857
KSR1	PIM1	0.107142857
LYN	SLK	0.107142857
STYK1	TP53RK	0.107142857
CLK2	TP53RK	0.107142857
RPS6KB2	CSNK2A1	0.107142857
CSNK1E	CSNK1A1	0.107142857
CSK	GRK7	0.107142857
CASK	GRK7	0.107142857
EPHB6	EPHA8	0.107142857
TP53RK	EPHB3	0.107142857
EPHB3	GRK6	0.107142857
BMPR1A	SNRK	0.107142857
PKDCC	MST4	0.107142857
BRSK2	DCLK1	0.107142857
EPHA5	LRRK1	0.107142857
MELK	TESK1	0.107142857
TGFBR1	RPS6KA1	0.107055961
PRKCA	WEE1	0.107033639
INSR	CSNK1E	0.107033639
ALK	PTK2	0.107028754
SGK1	LATS2	0.10701107
PRKCB	CSNK2A1	0.10701107
PRKAA1	CSNK1E	0.107003891
EEF2K	LYN	0.106995885
TBK1	MAPKAPK2	0.106995885
MAP3K5	CSNK2A1	0.106995885
MAP2K5	NTRK1	0.106976744
MAP2K5	ZAP70	0.106976744
LIMK2	EIF2AK2	0.106976744
BRAF	AKT3	0.106976744
BUB1B	MAP3K7	0.106951872
RPS6KA4	PRKCZ	0.106951872
VRK1	PRKACA	0.106951872
RPS6KA3	PRKG1	0.106951872
MKNK1	DYRK1A	0.106918239
MAPKAPK5	PDGFRA	0.106918239
WNK4	EEF2K	0.106918239
BUB1B	MAPK9	0.106896552
OXSR1	SIK2	0.106870229
FLT4	SGK1	0.106870229
STK17B	STK3	0.106870229
STK11	SGK3	0.106870229
MAPK6	EPHB2	0.106796117
DAPK3	MST1R	0.106796117
ITK	FLT1	0.106796117
MAP2K5	NTRK2	0.106796117
AATK	PTK2B	0.106796117
JAK3	PRKCE	0.106796117
MAPKAPK3	CDK5	0.106796117
PTK2B	LATS1	0.106796117
YES1	PLK1	0.106796117
RIOK2	WEE1	0.106796117
PBK	CAMK2G	0.106796117
MOK	CAMK1	0.106796117
FGFR3	ROCK2	0.106796117
ALK	STK38L	0.106796117
ERN1	SGK3	0.106796117
TRIO	CSNK1E	0.106796117
JAK2	FER	0.106796117
ALK	SLK	0.106796117
PRKCD	CSNK2A1	0.106796117
YES1	ACVR1B	0.106796117
YES1	WNK2	0.106796117
MAPK6	LYN	0.106741573
EPHA2	PRKCQ	0.106741573
EPHA4	RPS6KA5	0.106719368
PRKCG	STK11	0.106719368
PRKCE	MYLK	0.106719368
EPHA2	PRKCD	0.106699752
EIF2AK3	SRC	0.106685633
EIF2AK4	MAPKAPK5	0.106666667
BRSK1	MARK1	0.106666667
MAP2K5	VRK1	0.106666667
ICK	ILK	0.106666667
STYK1	EPHB2	0.106666667
MARK2	EPHB2	0.106666667
LMTK2	EPHA4	0.106666667
KSR2	MST1R	0.106666667
MAK	TGFBR1	0.106666667
CAMKK2	WNK4	0.106666667
CDK16	CSF1R	0.106666667
LRRK2	AKT2	0.106666667
LRRK2	TTK	0.106666667
MAP2K6	MYLK	0.106666667
SIK1	NUAK1	0.106666667
WEE1	RPS6KB2	0.106666667
MKNK1	FER	0.106666667
NUAK1	PIM1	0.106666667
MAP3K5	MARK3	0.106666667
EPHA3	EPHA8	0.106666667
CAMK2G	MYLK2	0.106666667
SYK	CDK9	0.106617647
MST1R	JAK1	0.106598985
PRKCQ	WEE1	0.106598985
AKT2	ERBB4	0.106598985
TGFBR1	INSR	0.106583072
CDK2	CAMK2D	0.106583072
MAP3K3	EPHB1	0.106557377
MAPK6	STK39	0.106557377
PRKCG	STK39	0.106557377
RPS6KA4	CHEK2	0.106557377
CDK4	CAMK2D	0.106557377
CDK9	CAMK2G	0.106557377
WNK1	PKN2	0.106557377
PRKCZ	PAK4	0.106557377
MAP2K2	CSNK2A1	0.106557377
FLT1	PRKG1	0.106557377
SIK2	NPR1	0.106557377
