source	target	weight
RIPK2	PRKCH	0.527081787
STK38	STK3	0.52707885
CDK9	LYN	0.527077916
PRKCE	STK11	0.527077327
CDK2	SYK	0.527076665
NLK	ALK	0.527076424
MTOR	BRD3	0.527074382
NEK2	IKBKE	0.527072953
MAPK13	MAP2K1	0.527066132
PLK1	FGFR3	0.52706499
ATR	MAPKAPK2	0.527062137
PRKACA	ROCK2	0.527061746
TGFBR2	STK17A	0.527060815
MAP2K4	JAK2	0.527058834
KIT	PRKACA	0.527057031
CAMK1	AKT1	0.5270564
C9ORF96	MELK	0.527054009
C9ORF96	BTK	0.527051131
MAP3K4	EPHA2	0.527050064
ROCK1	DYRK1A	0.527050044
MAP2K4	CSK	0.527046402
YES1	GRK5	0.527046255
ERBB4	TGFBR1	0.527039829
BMPR1A	MOK	0.527039401
PRKCD	MAPK3	0.527036517
MAP4K4	MAP2K1	0.527034631
CDK4	BTK	0.527032455
JAK1	ADCK3	0.527030859
ADCK3	BRD3	0.527028272
FGFR1	CDK8	0.527027461
RAF1	STK16	0.527025862
MOK	EPHB4	0.527023612
ATM	RET	0.527021913
TAOK2	JAK3	0.527021339
FGFR2	PRKAA1	0.527014832
TYRO3	SGK1	0.527014567
TRIB3	RPS6KA1	0.527012971
MAP3K4	ZAK	0.527012677
RET	SYK	0.52700921
ERBB4	BMPR1A	0.527006265
FYN	SIK1	0.527005435
ATR	CDK7	0.527003542
TGFBR1	MAP2K1	0.527001459
CDK19	FGFR1	0.527001358
MAPK13	MAST2	0.527000233
SGK1	PAK3	0.526998983
PDPK1	AURKB	0.526997243
SGK3	YES1	0.526996916
EGFR	MYLK	0.526991292
SGK3	MTOR	0.526990715
RPS6KA5	NEK6	0.52698942
DAPK3	AKT2	0.526987235
LCK	CSNK1E	0.526987058
KIT	PRKCA	0.526986923
YES1	MAP2K6	0.526986728
CHUK	SYK	0.526984665
IGF1R	DDR1	0.526983804
MAP2K2	EIF2AK2	0.52698378
INSR	MAP2K6	0.526983404
YES1	MAPK1	0.52697801
KIT	CDK8	0.526966259
CHEK1	ROCK1	0.526964816
FLT4	GSK3A	0.526963106
IGF1R	BRD3	0.526963027
LRRK2	SIK1	0.526961298
PDGFRB	VRK3	0.526956955
INSR	PHKG2	0.526955865
TYK2	MAP2K6	0.526951787
GSK3A	CLK4	0.526951744
ERBB4	PDPK1	0.526951585
TEK	RPS6KB1	0.52694662
RIOK2	MAP2K6	0.526945642
STK10	NUAK1	0.526938041
MELK	IRAK2	0.526935068
CDK9	CDK4	0.526928553
PKN2	CLK2	0.526928481
MAP2K2	MOK	0.526928306
FLT3	RAF1	0.526923596
ROCK2	SCYL3	0.526922636
FGFR2	CAMKK2	0.526921008
KIT	HSPB8	0.526918815
PIM2	KDR	0.526916314
EPHA6	RAF1	0.526914489
KIT	CDK6	0.52691334
PRKCB	MAP2K1	0.526912298
PHKG2	STK11	0.5269116
TAOK3	PAK4	0.526910385
ATR	IRAK1	0.526909395
CDK6	CDC7	0.526906165
CHEK1	PRKCZ	0.526905457
CDK9	CHEK1	0.526904334
TRIO	MERTK	0.526903042
ATR	NEK4	0.526902742
CDC7	CSNK2A2	0.526893465
IGF1R	STK33	0.526893044
KIT	TRIM24	0.526892124
DYRK3	MAP3K8	0.526891274
MAP4K3	RET	0.526891234
LRRK2	IRAK1	0.526890435
WEE1	MAPK3	0.526889374
EIF2AK3	STK38L	0.526888315
TGFBR1	CSNK1D	0.526888011
PDGFRB	MAPK9	0.526886375
JAK1	TESK1	0.52688575
RIOK2	RAF1	0.526885666
JAK3	PRPF4B	0.526883171
PRKDC	CDK8	0.526882881
FGFR1	RPS6KA1	0.526882331
BUB1B	TRRAP	0.526880827
PKN2	MAPK8	0.526878412
RIOK3	RPS6KA2	0.526876717
ADCK3	TYK2	0.526874207
RIOK3	STRADB	0.526872265
PRKACA	FLT3	0.526867192
SLK	RIOK3	0.526865678
NEK2	MAP2K1	0.526857947
WEE1	ULK3	0.526857638
TP53RK	CHEK1	0.526856843
GAK	NEK2	0.526854445
NLK	PRKCH	0.526854331
PRKCB	CSNK1A1	0.526853807
JAK3	CLK2	0.526853435
PLK2	IKBKB	0.526850409
BRD4	CSNK1D	0.526850233
MAP2K2	IKBKE	0.526849134
CSK	RPS6KB1	0.526847845
CSNK1D	MAPK1	0.526846955
FYN	CSNK2A2	0.526845406
PHKG2	TRIB3	0.52684414
RIPK2	CDK4	0.526843065
IRAK2	ABL1	0.526841536
CDK5	BCR	0.526840453
FYN	DYRK1A	0.526838508
PRKCI	CSNK1D	0.526836001
NTRK1	MAP4K3	0.52683538
NUAK1	MAST2	0.526833581
NUAK1	PTK7	0.526824658
VRK3	MAP2K5	0.526823165
ATM	PIK3R4	0.526823049
IGF1R	FYN	0.526821242
ARAF	MAP3K8	0.526820278
CHUK	MOK	0.526819565
TTK	CSNK1D	0.526819517
MST1R	MAP2K6	0.526818912
PRKCD	MAPK9	0.526815883
ARAF	PBK	0.52681217
CHUK	STK33	0.526811424
CLK2	PRKCH	0.526810215
CSNK2A1	CDK7	0.526807403
RPS6KA3	BRD4	0.526807012
TAOK2	LRRK2	0.526805922
TRIM24	AURKB	0.526803536
CLK3	EPHA2	0.526801988
ZAP70	TBK1	0.526799158
ROCK2	STK24	0.526798546
JAK1	GRK5	0.526793265
PDPK1	BRD3	0.526792969
CDK19	ILK	0.526791472
MAP2K4	PIK3R4	0.526790837
ATR	TBK1	0.526789542
PDPK1	RAF1	0.526784459
PHKG2	MAP2K6	0.526781879
MAP4K3	RPS6KL1	0.526781069
ATR	MARK4	0.526780659
RIPK2	STK11	0.526774486
PRKDC	CDC7	0.526774428
MAPKAPK2	SYK	0.526772708
MAPK14	PKN2	0.526769652
FGFR2	CDK16	0.52676529
RIPK3	RAF1	0.526762987
EGFR	MAPK3	0.526760213
KIT	PDGFRA	0.526757106
TRIM24	CSNK2A2	0.526756848
PRKCI	TLK2	0.526755229
NLK	MAP2K2	0.52675116
STK10	PAK3	0.526751089
LRRK2	NEK4	0.526751061
MST1R	MYLK	0.526744303
CSNK1G2	PRKDC	0.526739042
PKN2	RPS6KA4	0.526738296
PRKCE	ILK	0.526737507
RYK	PRKCZ	0.526736756
STK3	SYK	0.526731404
MAP2K3	AKT1	0.526731234
PHKG2	MAP2K5	0.526731048
PRKDC	TRRAP	0.526726303
FLT4	MAP3K14	0.526724546
MAPK9	EIF2AK3	0.526724284
ROCK2	ABL1	0.526722614
ZAP70	BRD3	0.526719893
MAPK9	RPS6KL1	0.526713769
PRKCQ	MELK	0.526711934
MAPK9	TRIB3	0.526711193
MET	GRK5	0.526711139
ABL1	PDGFRA	0.526711061
CDK9	RIOK3	0.526709563
RPS6KA1	BRD2	0.526708294
CHEK2	MAPK1	0.526706921
DDR1	MARK4	0.526706679
NEK2	RET	0.526702822
FLT4	DYRK3	0.526701531
EPHA2	CDK4	0.526701382
MASTL	BMPR1A	0.526698893
PDGFRB	CSNK1D	0.526697156
ERBB4	PLK1	0.526696483
CHUK	MAPKAPK2	0.526692705
CDK2	MAPK1	0.526692048
CAMK1	SRC	0.526686208
AKT2	RPS6KB1	0.526682949
CHEK1	MAP2K1	0.526680039
OXSR1	MAST2	0.526679749
SCYL3	CSNK1E	0.526678217
C9ORF96	RIOK3	0.52667672
GSK3B	STK24	0.52667661
FLT3	CLK3	0.526672116
MOK	IKBKB	0.52667072
MOK	STK19	0.526670248
KIT	BCR	0.526669704
EIF2AK1	CSNK1D	0.526668338
SGK1	EPHA2	0.526668237
TLK2	MAP2K5	0.526666655
PRKDC	GRK5	0.526666593
PBK	ABL1	0.526661715
CHUK	HSPB8	0.526661379
ERBB4	ABL1	0.526660861
HSPB8	STK38L	0.526659794
MAP2K3	MAPK1	0.52665765
AKT1	STK16	0.526657604
FLT3	CHEK1	0.526656827
CSNK2A1	NUAK1	0.526656281
MAP3K14	ULK1	0.526652224
FLT4	MST1R	0.526652188
CDK6	RPS6KA1	0.52665132
DYRK3	FES	0.526650609
IGF1R	IKBKE	0.526646431
SGK3	TESK1	0.526646162
AKT2	BRD3	0.526644694
IRAK1	PAK4	0.526640816
FGFR3	CSNK1E	0.526639868
PHKG2	NTRK1	0.526637482
GSK3B	IKBKE	0.526633856
MAPK3	PRKCH	0.526623075
SGK1	CSNK2A1	0.526622852
SGK1	CSNK1E	0.526620666
TGFBR1	STK39	0.526619698
ATR	TRIB1	0.526619092
STK10	PHKG2	0.526617854
FLT3	DYRK3	0.526615893
CHEK2	CSNK2A2	0.52661549
BRD4	ERBB2	0.526615131
BRD3	RPS6KA1	0.526612529
ROCK1	SYK	0.526608622
FES	ABL1	0.526607902
MAP2K4	TGFBR1	0.526602216
PDGFRB	STK24	0.526599761
CLK3	FLT1	0.5265988
ERBB3	TRIB3	0.526596918
PRKCH	CDK8	0.526595983
SGK1	STK11	0.526594599
JAK1	RYK	0.526594417
CDK4	IKBKE	0.52659407
VRK1	MAPKAPK2	0.52659319
ERBB4	MAPK8	0.526592139
RIPK3	C9ORF96	0.526588907
TGFBR2	CDK4	0.526587465
NUAK1	FLT1	0.5265868
CHEK1	ERBB2	0.526586653
CDK2	RPS6KB1	0.526585691
DDR1	TAOK3	0.526583109
CSK	PLK2	0.526582387
FLT3	RIOK2	0.526582244
MAP2K4	MAP2K5	0.526581783
MAP2K3	AKT2	0.526576494
RIOK2	CSNK2A2	0.526575848
CDK5	MAPK1	0.526574387
RPS6KA4	NUAK1	0.526570585
PHKG2	MAP3K4	0.526569452
PDGFRB	CDK7	0.52656509
CSK	CLK3	0.526563655
MAP2K4	JAK1	0.526563086
MAPKAPK2	MAST2	0.526561834
PIM1	CSNK2A1	0.526560126
IKBKE	PAK3	0.526559147
VRK3	DYRK1A	0.526553374
MAP4K4	EIF2AK1	0.526553123
SGK3	TGFBR2	0.526552325
YES1	BCR	0.526550514
RPS6KA4	ILK	0.526548951
INSR	PAK4	0.526547857
JAK1	NEK4	0.526545888
STK10	ROS1	0.526542107
CHEK1	NUAK1	0.526540024
FGFR3	EPHA2	0.526537919
PIK3R4	RET	0.526536667
CHEK1	IKBKE	0.526536237
LRRK2	AURKB	0.526531227
RPS6KA3	PTK2	0.526530528
STK24	PDGFRA	0.526529275
ERBB4	NUAK1	0.526528439
AXL	MAP3K14	0.526528128
KDR	CHUK	0.526524671
NEK2	IKBKB	0.526522559
PHKG2	PRKCH	0.526522145
TTK	PLK4	0.526521417
PRKCD	NEK4	0.526521012
RIPK3	ABL1	0.526515931
GSK3A	PLK2	0.52651108
MARK4	RPS6KA4	0.5265094
AXL	PIM1	0.526508049
PRKCD	NLK	0.526506908
VRK3	PRKCH	0.526506575
CHEK2	PRKCZ	0.526504622
MELK	STRADB	0.526504294
PRKCD	TRRAP	0.526502668
TESK1	MAPK3	0.526500743
TGFBR1	NEK4	0.526497959
AKT1	PAK2	0.526494725
ROCK1	MELK	0.52649411
MERTK	EGFR	0.526493483
RIOK2	NRBP1	0.526493458
MAP3K4	ULK1	0.526490771
ROCK1	MAPKAPK5	0.5264896
MAPK14	DYRK3	0.526488619
LCK	IKBKB	0.526487483
FLT4	CDK6	0.526484987
RYK	SYK	0.5264829
ERBB4	PKN2	0.526481278
ILK	RPS6KA1	0.526480772
GAK	PRKCH	0.5264781
BRD4	TRRAP	0.526474007
PRKCD	CSNK1D	0.526472757
PBK	FGFR1	0.526472257
EPHB2	EIF2AK3	0.526471484
HSPB8	PRKCZ	0.526471006
CLK2	ERBB2	0.52647067
MAP3K4	RPS6KA1	0.526458944
VRK3	STK3	0.526458224
TAOK2	MAP3K7	0.526457411
MTOR	IRAK1	0.526456688
PTK2	PBK	0.526455118
MAP2K4	SGK3	0.526452584
TGFBR1	CSNK1E	0.526449463
VRK3	CDK7	0.526449184
ROCK2	STK38	0.526448802
MAPK9	BTK	0.526448321
CDK6	RET	0.526447127
FGFR1	MAP2K6	0.526446284
LIMK2	PDGFRA	0.526443307
TRIM24	CASK	0.52644139
FLT3	AURKA	0.526439659
IKBKE	ULK1	0.52643642
MET	TLK2	0.526432724
IGF1R	PLK2	0.526432494
GRK5	BTK	0.526431571
ROCK1	CDK16	0.526431187
FLT4	LCK	0.5264298
NEK6	AURKA	0.52642789
MELK	PLK4	0.526426835
CHUK	CDK4	0.526426573
AURKA	CDK8	0.526422857
MAPK8	MAP2K1	0.526422614
ERBB2	PDGFRA	0.526421641
KIT	CDK2	0.526420888
PHKG2	CLK4	0.526419923
RIPK2	MAPK1	0.526419641
MOK	CDC7	0.526419352
MAPK9	ROCK1	0.526417272
STK38	MAPK3	0.52641495
CDK2	RIOK2	0.526414242
BCR	MAP2K1	0.526412852
RPS6KA1	PDGFRA	0.526409916
NTRK1	PBK	0.526408657
PRPF4B	IKBKE	0.526406561
CDK19	PRKCI	0.526406495
MARK4	RAF1	0.526405692
AXL	BUB1B	0.526400901
ZAP70	STK25	0.526400548
AKT2	EIF2AK2	0.526399536
CDK8	BTK	0.526398686
PIM1	TRRAP	0.526393549
PTK2	PDGFRA	0.526392374
FLT3	STK38	0.526389445
GSK3A	ALK	0.526388987
FLT4	ERBB2	0.52638814
PDGFRB	MAP2K1	0.526385843
IGF1R	DYRK3	0.526382873
RIPK2	MAPK8	0.5263807
TYK2	CSNK2A2	0.526379032
FLT4	CDK10	0.52637888
BMPR1A	RPS6KA4	0.526378669
MARK4	ABL1	0.526376228
MAPK3	RAF1	0.526376184
MAPK9	PRKCZ	0.526375495
MTOR	DYRK1A	0.526375014
CHEK2	PKN2	0.526371318
PRKCA	ILK	0.526362285
MAP2K5	RPS6KA1	0.526361236
NTRK3	PAK4	0.526355569
MAPK9	TAOK3	0.526354753
TGFBR2	EPHA2	0.526351935
DYRK1A	IKBKE	0.526349281
CHUK	CLK2	0.52634882
CHEK2	CLK4	0.5263479
MAP2K4	FYN	0.526345158
DYRK3	TYK2	0.526344445
YES1	ATR	0.526344011
CDK1	RPS6KB1	0.526343678
LRRK2	PRKCI	0.526342271
EIF2AK2	RET	0.52634167
MAPK14	GSK3A	0.526339642
VRK2	STK24	0.526338745
MAPK9	ABL2	0.526338193
ROCK2	STK38L	0.526333737
CSK	ALK	0.526332659
IGF1R	CDK4	0.526330204
VRK3	RPS6KL1	0.526328533
CDK5	RIOK3	0.526328469
AXL	SGK3	0.526327996
ATR	HSPB8	0.526327397
IKBKE	GRK5	0.526327158
MAP2K5	EPHA2	0.52632371
SRC	TRRAP	0.526323693
STK25	DYRK1A	0.526321748
IRAK4	ABL1	0.52632084
MAP2K5	BRD4	0.526318344
VRK3	RET	0.526318019
AKT1	SIK1	0.526317393
AKT1	RET	0.52631488
ALK	RIOK3	0.52631461
STK19	CSNK2A2	0.526313726
CSNK2A1	RPS6KA4	0.526311799
PRKACB	STK19	0.526310852
JAK3	MELK	0.52631067
STK17A	MAPKAPK5	0.526308524
ATM	PDPK1	0.526306415
CSNK2A1	DYRK3	0.526306166
MAP2K4	BCR	0.526305255
MTOR	SYK	0.52630455
NTRK1	PLK1	0.526298063
ERBB3	ROCK1	0.526294455
PDPK1	GRK5	0.526293686
MET	EIF2AK1	0.526292409
STK24	CDK8	0.526292248
TRIM24	VRK1	0.526287991
CHEK1	CSNK2A2	0.526287989
GSK3A	CSNK1E	0.526287048
PHKG2	TAOK3	0.526280846
OXSR1	MAP3K7	0.526280123
FLT3	TTK	0.5262797
IGF1R	FGFR1	0.526276036
CLK2	STK11	0.526275598
ROCK2	MAP2K2	0.526275031
CSNK1G3	FGFR2	0.526274626
EPHB4	DYRK1A	0.526272735
EIF2AK3	PLK1	0.526266726
RIOK2	STK38L	0.52626587
EIF2AK3	PXK	0.526263339
DDR1	RPS6KA1	0.526262715
EGFR	SNRK	0.526259538
MAPK9	AURKA	0.526255976
LRRK2	CDC7	0.52625143
FYN	MOK	0.526249572
ERBB3	EIF2AK1	0.526248244
RPS6KA3	STK33	0.52624619
TGFBR2	AURKB	0.526239845
RAF1	IRAK2	0.526235839
ROCK2	RAF1	0.526232346
CDK6	IKBKE	0.526228136
ERBB4	VRK2	0.526227804
KDR	CDK7	0.526223779
CHEK1	ATR	0.526220444
MOK	TBK1	0.526218517
SCYL3	MYLK2	0.526217166
CDK9	CHEK2	0.526215028
MET	PDGFRA	0.526206335
PRKCD	CSK	0.526206018
FGFR4	BRD2	0.526204578
KDR	MAPK14	0.526203063
CHEK2	ROCK2	0.526202748
CDK6	VRK2	0.526195728
FLT3	CSK	0.52619179
RYK	PRKAA1	0.52618866
TGFBR2	STK24	0.526186195
FGFR2	GRK5	0.526185922
TAOK2	MTOR	0.526185489
AKT3	VRK3	0.526185054
MET	STK17A	0.526181487
SIK1	MAPK3	0.52618108
CSNK1E	PRKAA1	0.526180196
RIPK3	SGK1	0.526178231
GSK3B	FGFR3	0.526176764
PTK2	STRADB	0.526174439
STK38L	CDK4	0.526174274
CDK19	LCK	0.526174221
GSK3A	NEK4	0.52617315
LIMK2	MAPK1	0.526171233
PRKACA	CSNK2A1	0.526170213
ERBB4	TTK	0.526167967
CSNK1D	PDGFRA	0.526160162
MAP2K4	MAPKAPK5	0.526158206
SRC	EIF2AK1	0.526151942
FGFR1	RET	0.526149689
MAP3K7	CDK1	0.526141395
STK10	MAPK8	0.526140906
VRK2	RPS6KL1	0.526140614
PRKCE	MAP3K7	0.526137846
LCK	OXSR1	0.526135923
DYRK3	ULK3	0.526135198
ATR	CLK4	0.526134927
ZAK	TYK2	0.526133018
TRIM24	RAF1	0.526132833
DYRK1A	IKBKB	0.526132413
RET	CDK8	0.526130482
SRC	PLK4	0.526124481
DDR1	TBK1	0.526123653
CLK4	STK11	0.526123203
AKT3	TAOK3	0.526121521
BMPR1A	HSPB8	0.52612137
TAOK2	EPHA2	0.526119399
SGK3	MAP3K14	0.526116508
SGK3	GSK3A	0.526109806
ERBB4	MAP3K4	0.526109728
ROCK1	PIK3R4	0.52610899
HIPK1	ABL1	0.526108623
MST1R	CSNK1D	0.526108467
CSNK1D	DYRK1A	0.526107934
ZAP70	RPS6KL1	0.526107571
CDK5	STK19	0.526105828
CSK	LYN	0.526103454
CDK6	CDK7	0.526103182
PRKACB	ZAK	0.526099538
PLK2	SYK	0.52609908
DDR1	PKN2	0.526092244
MAPK9	CLK3	0.526088729
RIOK3	NRBP2	0.526088197
IGF1R	MAPK8	0.526085198
MAP3K7	ZAK	0.526084226
CDK6	SYK	0.526083832
RIOK3	PAK2	0.526081985
TESK1	PLK4	0.526080544
MAP3K14	RPS6KA4	0.526080174
ADRBK1	PTK2	0.526079271
MAP3K7	LIMK2	0.526077876
CDK1	NEK2	0.52607447
FGFR2	CAMK2D	0.5260737
TP53RK	MAP2K4	0.526073362
RPS6KB1	RPS6KA1	0.526069499
STK24	FGFR3	0.526068076
MTOR	STK11	0.526063152
RIOK3	PRKCH	0.526058454
CHUK	SIK1	0.526057617
RIOK2	NUAK1	0.526056889
MAP2K4	PRKAA1	0.526056761
CSNK2A1	MELK	0.526056514
MAPK9	PHKG2	0.526056372
PRKCB	TEK	0.526054789
MAPK1	ERBB2	0.526054127
AKT3	NEK7	0.526053725
FLT3	ROS1	0.526049074
NTRK1	MAP2K1	0.526047033
DYRK3	CDK16	0.526046292
AKT2	NEK4	0.526045935
PRKACA	SNRK	0.526045477
FLT3	RYK	0.526043096
MAP2K4	IKBKB	0.526038838
PHKG2	CSNK1A1	0.526033398
SGK1	FES	0.526031658
AURKA	CASK	0.526028735
STK25	CDC7	0.526028695
NUAK1	MAPK1	0.52602702
PDPK1	ROS1	0.526026715
MAPK12	EGFR	0.526025696
CHUK	PDGFRA	0.526024158
SGK3	MAP4K3	0.526019846
PRKCB	PIK3R4	0.526019373
TGFBR1	PRKAA1	0.526019165
KDR	ERBB4	0.5260175
TTK	CSNK2A1	0.526014489
STK17A	LRRK2	0.526012001
CHUK	NUAK1	0.526011298
SGK3	CDK6	0.5260042
AURKB	CDK8	0.526004099
AKT2	TEK	0.526003931
BRD3	FGFR1	0.526001304
FGFR3	ERBB2	0.525997236
MELK	NRBP2	0.525996018
AXL	BRAF	0.525995529
MAPKAPK2	PAK4	0.525995252
CDK5	TRIB3	0.525994391
MAP2K4	CDK7	0.525994033
PRKCB	CDK6	0.525993959
INSR	CSNK2A2	0.525989457
CHEK2	FYN	0.525987905
MELK	CLK2	0.525981639
NLK	DYRK1A	0.525981472
TGFBR2	TRIB3	0.525980488
FYN	MYLK2	0.525978305
YES1	SCYL3	0.525976855
MAPK9	LCK	0.525975185
STK11	RAF1	0.525971825
PHKG2	TYK2	0.525970847
SIK1	RIOK3	0.525968099
TGFBR1	ABL1	0.525967672
ZAK	MAPK1	0.52596432
JAK3	STK38L	0.525960112
MAP3K4	GRK5	0.525953439
MAP2K4	RET	0.525951843
NTRK1	MAPK3	0.525950313
MAP2K4	CAMK1	0.525949158
MTOR	STK38	0.525947073
RPS6KL1	BCR	0.525944108
TGFBR2	CDK7	0.525941475
KIT	SYK	0.525941337
KIT	ADCK3	0.525940486
LIMK2	CASK	0.525938869
PHKG2	RET	0.525938264
PRKCE	MAP2K4	0.525935
TGFBR1	STK19	0.525932998
CDK6	MAP2K5	0.525931472
YES1	LCK	0.525930498
MET	CSNK1D	0.525928157
MTOR	CLK4	0.525925588
VRK3	MAPKAPK2	0.525924378
CHEK2	MAST2	0.525924145
CDK6	RPS6KL1	0.525924116
ATM	CDK8	0.525918586
YES1	HSPB8	0.525917582
CHUK	MAPKAPK3	0.525915395
ROCK2	DYRK1A	0.525911952
KIT	TGFBR2	0.525909537
C9ORF96	PTK2	0.525908695
ABL2	STK38L	0.525902474
MST1R	ULK3	0.525901061
TGFBR2	MAP3K7	0.525896476
DDR1	STK19	0.525896474
CSK	TEK	0.52589468
RPS6KA4	EIF2AK1	0.525893902
MAPKAPK3	MAP3K8	0.525888995
EPHA6	BTK	0.525885736
MAPK8	ULK3	0.525885484
EPHA6	EGFR	0.525884487
FLT3	CDK6	0.525883253
JAK2	OXSR1	0.525883226
RIPK1	PRKAA1	0.525882209
MAP3K4	PAK3	0.525876614
TYRO3	PTK2	0.525873527
AKT3	DYRK3	0.525871162
TLK2	DYRK1A	0.525866046
STK11	PRKCH	0.525854429
RIPK1	MAP3K14	0.525851242
PRKCE	MELK	0.525848685
PRKCZ	RPS6KA1	0.525848343
KSR2	BMPR1A	0.525847993
EGFR	NRBP2	0.525845206
AKT3	LYN	0.525843585
ERBB3	CDC7	0.52584335
NEK7	STK38L	0.525841877
ATM	PKN2	0.525841743
BRAF	MAP2K6	0.52584013
ADCK3	PRKAA1	0.525838323
EPHA6	AURKA	0.525835256
EIF2AK3	PLK4	0.525835106
ABL1	CAMKK2	0.525834036
SGK3	PRKDC	0.525829978
EGFR	CDK16	0.525828983
SGK1	PRKCH	0.525824391
SRC	EPHA2	0.525822738
STK10	CHUK	0.525820563
TP53RK	CDK10	0.525817151
RPS6KB1	MAPK3	0.525815726
ABL1	TRRAP	0.525814768
PLK2	TYK2	0.525811946
CSK	ABL1	0.525810115
KDR	PDPK1	0.52580945
MASTL	SRC	0.525808634
RPS6KA1	BTK	0.525807265
GSK3B	PRKAA1	0.525806095
ATR	BTK	0.525802589
MAP4K4	CDK7	0.525800853
IGF1R	PDPK1	0.525800644
TRIB3	MAP2K6	0.525799902
CSK	BTK	0.525798203
ATM	WEE1	0.525797189
EIF2AK3	MYLK	0.525791205
CDK2	STK11	0.525789636
CSK	STK11	0.525788616
MET	CAMKK2	0.525784364
CHEK1	NTRK1	0.525783914
ERBB3	ULK1	0.525783051
LCK	RPS6KL1	0.525781688
AURKB	ULK1	0.525781128
CHEK2	PHKG2	0.525780241
VRK1	PRKAA1	0.525779612
JAK3	ABL1	0.525779453
CAMK1	CDK1	0.52577797
PRKDC	RPS6KB1	0.525776263
TAOK2	CDK1	0.525775911
RAF1	CAMK2G	0.525769195
MET	PRKAA1	0.525768559
MAPK14	NUAK1	0.525762286
ERBB4	VRK3	0.525756507
MAP2K4	CSNK1E	0.525748781
JAK1	MAP3K7	0.525745469
MAP2K6	PRKCZ	0.525744274
IGF1R	PKN2	0.525743186
AKT1	MAP2K6	0.525741381
ATM	EPHB4	0.525740974
ATM	LCK	0.525740722
RPS6KA3	ALK	0.525737314
SGK3	BRAF	0.525733004
SCYL3	ULK1	0.525731362
ULK1	MAP3K8	0.525730809
RPS6KA3	MAPKAPK3	0.52572952
TLK2	CLK4	0.525726912
AURKA	IRAK2	0.525726483
EIF2AK2	SYK	0.525723257
MAP2K4	RIOK3	0.525721236
YES1	TGFBR1	0.525720979
TLK2	MAP2K1	0.525718774
ROCK1	PIM1	0.525718433
GSK3B	SYK	0.525716069
FLT4	RET	0.525714196
BRD3	SYK	0.525713913
LCK	MAP2K1	0.525711157
IGF1R	AKT2	0.525710187
ARAF	STK38L	0.525710005
PRKCA	RYK	0.525709695
AXL	SYK	0.525707162
AURKA	ULK1	0.525704991
CAMK1	PTK2	0.525703926
CSK	DDR1	0.525701067
MAPKAPK3	CASK	0.525700634
NEK6	RIOK3	0.525696129
PDPK1	NTRK3	0.525695677
ROCK1	BRAF	0.525693784
KDR	MAP2K4	0.525693127
MAP3K8	BTK	0.525684957
CHEK2	TRIB3	0.525684812
JAK2	ULK1	0.525684126
MARK4	TYK2	0.525680492
PDGFRB	PRKCZ	0.525678415
SLK	BTK	0.525676888
PRKCD	CSNK1E	0.525675752
EPHB2	PRKACA	0.525672882
PKN2	ROS1	0.52567167
VRK1	PRKCH	0.525670993
DYRK3	CAMK2G	0.525670411
AURKA	GRK5	0.525668723
KDR	ZAK	0.525664804
PTK2	NRBP2	0.525664791
LCK	PRKDC	0.52566402
CDK6	WEE1	0.525663938
TGFBR2	CSNK1E	0.525660064
PRKACA	NRBP2	0.525656123
CDK7	LYN	0.525654416
C9ORF96	MST1R	0.525653365
WEE1	ULK1	0.525652731
BRD4	BTK	0.525652145
FLT4	VRK1	0.525651695
FLT3	MAP4K4	0.525650547
KSR2	AKT1	0.525648474
CDK6	FYN	0.525647564
CAMK1	EGFR	0.525647273
ATR	OXSR1	0.525646558
CSNK1D	ILK	0.525644612
MAPK14	MAP3K8	0.525640492
MET	TRRAP	0.525638935
CHEK2	RIPK2	0.525637633
CHUK	MST1R	0.525636267
CHEK2	NEK4	0.525633293
AKT2	MAPKAPK2	0.525632751
MAPKAPK3	BTK	0.525629534
ALK	BRAF	0.525629388
IRAK4	STK11	0.525629098
STK10	MAP3K14	0.525628286
RIOK3	MAPK3	0.525628173
PRKCE	SRC	0.525624782
JAK1	SYK	0.525624437
PRKCE	NEK2	0.52562248
PLK1	STK11	0.525622415
MAPK1	CDK8	0.525617021
ABL2	FGFR3	0.525615492
VRK3	DYRK3	0.525601029
PRKCD	TGFBR2	0.525600259
ERBB4	NEK7	0.525599512
PRKCA	PRKAA1	0.525597601
CSK	JAK3	0.525594687
PRPF4B	CASK	0.525592648
CHEK2	BTK	0.525590748
CDK1	NEK4	0.525585732
MAP2K4	ROS1	0.525585209
NUAK1	PDGFRA	0.525581245
FGFR4	RPS6KA1	0.525579926
IRAK4	GSK3B	0.525577513
MAPKAPK5	DYRK1A	0.525570805
WEE1	PRKAA1	0.525569826
MAPK14	JAK2	0.525568592
CDK6	FGFR1	0.525566825
JAK2	MAPKAPK2	0.52556261
DYRK1A	ERBB2	0.525558215
RIPK1	STK39	0.525558016
GSK3A	TRIB3	0.525557815
AKT2	FGFR1	0.525551404
AXL	CLK3	0.525550149
PRKCA	CDK16	0.525549826
KSR2	TTK	0.525549179
JAK2	PAK4	0.525547552
PRKACB	MAST2	0.525544865
MET	ROCK2	0.525542753
AKT2	PRKCA	0.525540295
LIMK2	MAP2K6	0.525539495
PHKG2	CDC7	0.525538269
FLT4	MTOR	0.525537887
STK38L	PRKCH	0.525537736
PKN2	PAK4	0.52553661
